Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.0.2.15,54420,195.154.107.23,443,6,4997934,25977.9340823628,43.8181056413,22926.3027522936,72988.8667126712,489549,6,47597.9523809524,105769.368853742,527452,27,44623.375,100857.52135751,489549,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4996399,171161.07020276,221.7597113441,4513.4588979223,19247.5943638328,318811,0,11839.808056872,32859.4935381032,318893,0,7304.5833333333,26210.6762625638,357528,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4999774,175645.539178371,223.4100981364,4480.0842293907,27398.9961031124,405473,-2,12194.2,46260.1383059654,405710,20,7091.8368794326,35617.5738402343,406958,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,2767185,28739.6758800008,41.5584791042,24273.552631579,96877.9121071951,719369,7,56473.1632653061,142324.902619609,719472,22,43236.234375,126627.630339341,719571,9,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,3982171,1076.2973262575,3.2645509196,331847.583333333,669547.836265974,2002232,51,663670.5,849877.1626657,2002232,113,796341.2,877966.518104022,2002431,338,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,2915534,6359.3839070304,14.7485846504,69417.4761904762,198511.722679008,1161317,19,126741.695652174,257461.883600878,1161317,28,156676.277777778,284715.303864343,1161831,109,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4975683,142756.280896512,193.943223473,5161.4968879668,18523.7146888054,204556,0,13375.4919354839,30619.9972363153,206323,24,8418.2538071066,24199.7952965824,204556,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4824621,20885.7856399498,31.2977952051,32164.14,116367.228082701,1000597,0,76578.9365079365,172277.554240044,1000699,44,54622.2790697674,150914.926664283,1000765,7,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4663640,14312.6399121716,22.9434518959,43996.6037735849,193182.008693291,1468304,6,91443.9215686275,272215.90455797,1468304,24,86360.0555555556,268003.25621842,1468912,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,902931,177395.614947322,210.4258243432,4777.4126984127,29803.3562617882,380897,2,14561.3870967742,51254.6272544757,381020,26,7165.0158730159,37829.234835293,380897,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4970632,36206.4622768292,45.0646919748,22289.8295964126,182855.533467422,2640895,0,61364.4444444444,300633.972957149,2640895,25,35251.4964539007,229412.252785418,2641371,4,865974,0,865974,865974,2640895,0,2640895,2640895,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4004702,3152.7938907814,5.9929552811,174117.47826087,377502.151396744,1335627,13,364047.727272727,487605.67290016,1335627,54,364052.272727273,488603.740947834,1335887,13,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4196530,1763.1233423805,4.0509659171,262283.125,882244.490224025,3552214,36,524566.25,1229205.25594685,3552469,106,599462.714285714,1307979.85185727,3552818,148,255,0,255,255,3552214,0,3552214,3552214,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,3939628,551.3210891993,2.030648579,562804,1239813.78808365,3348003,47,1313209.33333333,1771003.75559662,3348898,126744,1312895.33333333,1770707.74870003,3348270,126853,895,0,895,895,3348003,0,3348003,3348003,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,2555212,2068.3215326165,5.0876404776,212934.333333333,576191.066209549,2002287,52,425846.666666667,788428.781635137,2002287,95,511012.8,850183.6251897,2002500,146,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,35458,195.154.82.180,443,6,135,0,14814.8148148148,135,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,35438,195.154.82.180,443,6,137,0,14598.5401459854,137,0,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,3386364,7431.274369796,13.5838911588,75252.5333333333,304661.136444963,2003825,43,130244.769230769,394877.712245734,2003825,43,188114.666666667,466711.892973032,2004020,147,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,1801554,5312.6356467805,13.8769084912,75064.75,161667.800881461,641215,10,150120.416666667,215995.642869968,677947,22,163757.636363636,215178.129778225,641215,70,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4962790,29498.1250465968,42.3149075419,23745.4066985646,93365.5945856341,848247,5,60117.7654320988,149092.234335014,888277,27,39075.7401574803,118819.268830907,848247,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4959944,73633.4926362072,98.7914379678,10143.0347648262,53393.4114468748,697622,5,26956.2173913043,88487.0890899553,697682,28,16018.7401315789,68995.7365042502,735978,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4994477,23706.9867375503,36.6404730665,27442.1813186813,103217.249255023,829560,6,63186.4303797468,155923.560473178,829597,21,48963.9705882353,139080.402531151,866826,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4984232,106125.87857066,133.8220211258,7483.8318318318,42148.6123731875,917506,3,20766.975,69077.5205963558,917576,24,11718.4658823529,52641.9124301284,917659,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4994399,146094.254784209,191.2141981448,5235.2190775681,16621.0282816928,146756,1,14269.5628571429,26397.3942491767,147359,22,8282.5140961857,21208.1017491361,146756,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4983500,120054.580114377,159.5264372429,6276.4483627204,22661.7747252468,248747,4,16722.6040268456,37200.7660108705,288698,25,10056.4383838384,29779.7368499789,248747,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4985399,99182.2319537513,134.5930385913,7440.8940298507,26860.9474224144,381677,4,19474.21484375,43552.6877246842,381739,19,12070.6004842615,35520.1248345203,418138,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4104904,41582.2148337696,62.1208193907,16161.0393700787,63567.0314967027,553495,6,36981.1171171171,94257.1346714294,553817,22,28906.514084507,83797.6598010833,553495,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,2424079,1792.0208046025,5.7753893334,186467.615384615,366943.41165965,1134097,35,346297,452494.741614751,1134134,35,257981.6,335011.74185064,847641,15637,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4856487,14358.7329689135,27.5919610204,36514.939849624,127398.583453708,1000822,7,72484.8805970149,176976.999860496,1001001,43,74708.6,178471.120651546,1001142,8,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4960158,106188.149651684,147.9791571156,6766.9276944065,26451.1853382681,270099,3,16757.2905405406,42752.2540488134,307158,23,11269.4724770642,34670.2345492887,270099,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4996176,96532.027694781,138.1056231806,7251.343976778,22891.6088730928,175608,0,17797.6666666667,38131.35220392,215516,22,12121.4927184466,32124.8575749625,175839,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4624993,68125.2922977397,99.6758265364,10054.3326086957,24664.4482084047,154402,5,24342.0684210526,38749.840484267,193575,21,16932.7657992565,32297.0856215032,154402,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4309049,2599.1813971018,6.962093028,148587.896551724,405710.480155434,2076756,38,269315.5625,523617.067652812,2076814,41,358992,595543.865884713,2114351,1094,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,454617,3583.2359986538,13.197922647,90923.4,126650.423589106,260500,35,151539,135347.35872192,260538,43,194039,0,194039,194039,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4981400,757.2168466696,2.4089613362,452854.545454546,777309.676450559,2144688,35,830233.333333333,912493.721302819,2144887,35,790464,910906.61720764,2144688,178556,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,1754918,2149.3881765416,6.8379263305,159538,216099.308358449,626380,36,350983.6,181258.571829859,626581,128091,350948.2,181204.061507186,626380,128105,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4964424,984.4042329986,3.6257982799,292024.941176471,405747.90034199,1365810,34,620553,386696.178415118,1365845,188,620530.25,397885.028851929,1403952,427,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,3625682,1339.8858476833,4.4129628577,241712.133333333,316496.564266133,984800,37,517954.571428572,258723.77512955,984837,198531,517925.285714286,258664.958110367,984851,198551,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,556354,1951.9945933704,7.1896670106,185451.333333333,320999.826526952,556110,65,556354,0,556354,556354,556110,0,556110,556110,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,598777,1813.6969188863,6.6802833108,199592.333333333,345464.179888933,598500,70,598777,0,598777,598777,598500,0,598500,598500,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,3535491,759.7247454455,2.2627691599,505070.142857143,1026760.34232782,2782420,35,1178497,1404457.33656954,2782455,169179,1178432,1404495.46561781,2782457,169211,753036,0,753036,753036,2782420,0,2782420,2782420,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4549442,6895.3511221816,16.4855382264,61478.945945946,189303.454881591,1000761,15,119722.157894737,253522.791849391,1000830,39,129977.8,261758.760841734,1000923,44,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4953952,33732.0587684338,55.3093772406,18146.3443223443,82166.5261732152,1177500,6,38702.1328125,117879.526733122,1177710,31,34401.3888888889,113094.528103126,1177500,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4914762,86344.3641828435,122.6915972737,8164.0564784053,24004.823141334,235056,5,21183.8965517241,38503.9190629997,235210,24,13318.6341463415,31585.3539859445,235056,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4996441,144979.796619234,203.7450257093,4912.9213372665,20440.6854438658,319157,0,12977.4545454545,33243.0225720789,319412,18,7766.3328050713,26227.1638568032,319157,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4955821,168621.707684761,222.3647706404,4501.199818347,17051.7442840646,232029,0,11970,29285.0115876718,271803,28,7224.1720116618,22910.5752202382,232029,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4989268,193100.871711041,265.3695892864,3771.1776266062,15167.6516615232,174895,3,9998.5330661323,26092.4878580579,213881,23,5999.2867557716,20324.8323222457,175645,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4928239,10080.4770223197,21.1028726488,47846.9805825243,105084.682475889,637816,14,89604.3454545455,134042.630258716,637889,44,100538.829787234,140459.408427166,638009,26,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4266494,3281.8515624304,10.3129173509,99220.7906976744,191420.023327232,796592,25,193931.545454545,237361.671712525,796838,72,198748.2,242576.272122833,796592,103,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,1000378,1085.5896471134,3.9984885713,333459.333333333,577304.369853835,1000073,149,1000229,0,1000229,1000229,1000222,0,1000222,1000222,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4001443,913.6703934056,1.2495492251,1000360.75,2000472.8338616,4001070,78,2000682.5,2829239.59043777,4001257,108,4001256,0,4001256,4001256,187,0,187,187,4001070,0,4001070,4001070,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,578197,1878.2525678964,6.9180573403,192732.333333333,333651.590411815,578000,48,578197,0,578197,578197,578000,0,578000,578000,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4988476,5343.7161970911,13.8318797164,73359.9411764706,167203.170425637,989271,8,147971.78125,220197.37210713,989271,32,142521.085714286,212785.481600377,989483,44,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,3596048,3416.5283666959,10.0109898422,102744.228571429,224228.953543954,985141,6,211532.235294118,292719.785140911,985141,20,151375.705882353,218275.894282833,654618,24,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4932222,1535.4134505706,5.271457773,197288.88,289449.456251191,857392,37,379401.692307692,310747.663151681,857605,37,444862.272727273,289439.034637034,857566,1059,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4965661,1743.7759041546,6.0414917571,171229.689655172,407289.251800075,2087412,19,331044.066666667,524520.865376402,2087412,69,351673.461538461,557774.565743726,2087617,98,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4772751,2017.4947320738,5.6571147332,183567.346153846,432683.638570625,2108714,23,340910.785714286,550896.697941174,2108714,35,413438.727272727,615671.612564863,2147696,376,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4985940,27958.4190744373,49.5393045243,20268.0487804878,68368.6437450713,847556,7,40867.8114754099,98685.0470048659,885691,28,40517.3170731707,94558.2487660052,847556,9,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4733793,71062.0426368453,103.5110745231,9680.5582822086,31683.6019082798,374301,5,24152.0051020408,49576.9523093345,374362,24,16180.4794520548,42177.6354615013,374528,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4786969,1211.4137359152,2.297905,478696.9,1015977.6966811,3001347,60,957393.8,1322831.81452866,3001441,93,1196680.5,1397007.14695297,3001498,11826,187,0,187,187,3001347,0,3001347,3001347,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4860463,8662.9607097102,16.6650790264,60755.7875,203746.744290503,1186472,8,124627.256410256,280283.91900683,1186472,39,118496.575,277798.615866472,1187674,8,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4221782,1888.0652767007,4.5004692331,234543.444444444,738480.51489737,3147752,38,422178.2,970623.576697166,3147752,55,153395.428571429,177128.069304724,535975,356,55,0,55,55,3147752,0,3147752,3147752,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,2686542,3158.335138628,7.8167398835,134327.1,348852.598386995,1503992,35,268654.2,465686.263409844,1504030,123,298470.777777778,483677.955905006,1504031,180,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,3997672,807.7200930942,2.5014558473,444185.777777778,796402.619694457,2322437,12,999395.5,975564.687033618,2322437,190,999375,975707.867582642,2322630,102,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4543795,717.0217846536,2.640964216,413072.272727273,726820.102519887,2464205,52,908759,870509.450043766,2464205,448574,908709.8,870653.516425277,2464431,448812,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4995491,1189.8730274962,4.0036104559,262920.578947368,364972.065891855,1387535,46,555037.888888889,342808.777867649,1387535,217568,555002.333333333,342823.616091059,1387782,217764,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4831838,1567.3124802611,5.3809751072,193273.52,297422.327345886,1019954,18,402653.166666667,318003.496362664,1019954,155,402637.666666667,317993.268884545,1020102,76,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,742449,2886.3935435296,8.0813631643,148489.8,324788.869411653,729407,54,371224.5,506785.551396742,729576,12873,371139.5,506666.757457503,729407,12872,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,2752377,1578.2721625708,5.8131571365,183491.8,244944.91909646,553220,18,393196.714285714,209531.031464486,553457,256,393168.571428571,209536.104116416,553220,83,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4951312,19021.4230086894,32.9205673163,30563.6543209877,140500.291419221,1355538,7,61124.7037037037,197002.107821429,1355584,23,61888.2625,198881.977352433,1355686,19,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4964445,76009.5035799571,108.5720558894,9227.592936803,34687.7243348487,430580,0,22129.371040724,54245.1396667177,430630,22,15706.4303797468,46290.8561391292,466763,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4989555,60848.5125427017,88.7854728528,11288.5859728507,53082.97335935,698800,6,27719.6,83508.4528349638,721393,23,18918.7088122605,70168.1512853195,735425,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4994692,87133.9013496728,116.3234890159,8611.5379310345,52507.756088154,1006318,5,22703.1454545454,85012.5046282366,1006351,23,13801.0947075209,66761.8850591012,1006369,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4971349,181334.885158938,244.601616181,4091.6452674897,14450.8576920657,154075,3,10783.7093275488,24848.1094564316,192491,22,6602,19261.9599233247,162773,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4990664,153125.515963407,210.1924713826,4762.0839694657,16109.1973408126,176227,0,12051.6968215159,26306.3435896157,212505,24,7822.2962382445,21187.0975332224,176227,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4922714,208138.640595411,265.9102275696,3763.5428134557,15847.7620137716,176769,3,10678.3383947939,28034.7838946553,215991,22,5811.6122931442,20591.0741663484,214773,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4940662,237010.343957955,300.5670090364,3329.2870619946,16217.5365126536,350101,0,9783.3089108911,27780.8485311506,350438,26,5051.7586912066,19926.4313926018,350101,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4972573,213905.75864849,248.1612637964,4032.9059205191,17422.5962985816,203163,0,13585.9644808743,32686.3587885036,206000,29,5741.7113163972,22050.2743776417,203163,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4764679,12866.7639519892,24.9754495528,40378.6355932203,99725.37065701,600858,5,85081.8571428572,140346.282975092,639108,28,78106.8032786885,133515.596868908,600858,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4858644,18509.6911813255,34.9891862833,28749.3727810651,64379.3255248362,542717,5,63929.5263157895,94089.8848393349,582106,22,52380.0108695652,84412.5550327303,542717,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,3306745,10703.8794947902,23.8905630764,42394.1666666667,108814.149482479,664778,7,84783.7179487179,153259.052988542,702425,20,82324.8684210526,148076.331559677,664778,22,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4432774,483.4444526159,1.3535542304,886554.8,1749606.66565394,4002450,136,2216387,2526086.64988713,4002600,430174,2197062.5,2553395.82088334,4002586,391539,150,0,150,150,4002450,0,4002450,4002450,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4731684,803.3080822811,2.958777467,363975.692307692,501393.904436985,1370089,36,675939.142857143,506841.223108522,1370089,58,822173,493648.186265786,1370291,108694,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4974045,65939.0898152309,88.8612788988,11279.0136054422,77759.0882489266,1128354,4,30894.1242236024,126893.470711103,1128354,42,16161.8136200717,93576.9455373973,1128756,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4999211,100395.642432376,138.2218114018,7245.2333333333,21734.8207828065,280199,0,20239.6194331984,36066.0641158111,280553,31,11240.0316742082,28512.3303281713,280199,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4995442,515591.012767239,614.7604155949,1627.1798045603,6791.7199645223,145119,0,5020.3969849246,11866.715762676,145212,27,2408.5178399229,8285.9081266206,145156,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4973477,177387.771170953,239.0681609667,4186.4284511785,15809.2320084921,324909,1,11459.6244239631,26801.4607595325,324977,26,6604.3426294821,20678.3009906804,324997,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4990704,88616.355528198,130.0417736656,7701.7037037037,22680.9058458729,144469,0,19194.823076923,37797.1392214761,167888,20,12863.7545219638,32057.6019830852,182718,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4910029,123458.537617599,169.4491010135,5908.578820698,19199.4872112932,201686,3,15889.4174757282,32845.7099124539,201956,25,9417.5355086372,25526.090591468,232509,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4678284,35909.9618578094,49.590832878,20252.3116883117,71138.4491666887,890132,0,57052.243902439,113348.258383322,890165,73,31609.4527027027,88157.936121805,890169,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4901258,59875.6482519386,74.8787352145,13391.4153005464,53829.5579309176,631160,3,40172.7459016393,88665.9427797255,631285,27,19576.0041152264,65552.9034223124,631800,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4847763,17217.4258518826,24.7536853596,40737.5042016807,172117.573306731,1441574,0,107728.066666667,275213.662111359,1478469,27,66382.2191780822,218726.985474361,1441574,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,2010585,2146.1415458685,6.9631475416,154660.384615385,302595.380295354,1009118,38,287226.428571429,372476.421211176,1009156,43,298522.4,417200.758202571,1009161,246,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4800951,37705.2379830579,58.1134862655,17269.6079136691,52153.3044634357,538107,4,41033.2393162393,78635.1725427086,538221,31,30005.13125,68906.9862351715,538107,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4924561,81546.5581602096,110.8728270398,9035.8917431193,36592.1554044649,736829,3,24379.0148514851,58697.9426485199,736863,38,12132.6052631579,24904.1635756134,178768,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4944002,89147.8199240211,117.1116031102,8553.6366782007,25028.9635911403,231925,0,23768.5961538461,42578.9995901382,270486,25,12952.7994579946,32654.053394655,231925,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4357104,3436.2273656998,9.8689404706,103740.571428571,189615.345651515,723237,16,207481.142857143,227179.798381433,723366,247,217690.3,228051.517963791,723237,75,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4885685,2988.9360447921,9.6199407043,106210.543478261,159649.605968502,587618,19,212421.086956522,172681.191690961,587618,80,222065,169582.61181529,587784,79,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4936943,3564.9591255155,8.709843318,117546.261904762,211288.00398151,995432,36,246841.45,250671.964262896,995691,60,235083.047619048,250093.192510207,995432,1016,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4991277,59824.5699447256,82.9447053329,12085.416464891,33560.7066564098,233309,0,33052.821192053,54226.1589461625,272786,35,18403.0574712644,43120.6803961116,233309,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,3626051,8713.0600203913,14.8922340033,68416.0566037736,275861.329692768,1930830,10,164814.454545455,415924.883024021,1930916,93,120795.933333333,361363.790808628,1930963,10,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,3589670,907.6043201743,3.3429256728,326333.636363636,446588.03033182,1421106,53,717934,396474.529813707,1421106,457015,717892.4,416179.837666122,1457571,457211,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,571508,1900.2358672145,6.9990271352,190502.666666667,329807.87812048,571332,63,571508,0,571508,571508,571332,0,571332,571332,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4999747,16583.2391118991,28.2014269922,35712.4785714286,105556.96025434,697615,5,81960.1147540983,153590.586942484,697733,31,64097.6025641026,136822.280071094,697615,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4738478,55715.1473532219,76.6068767229,13089.7182320442,59172.7247613005,792124,4,34335.1086956522,94706.8038218796,799731,26,21248.5470852018,76827.950281907,792124,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4929640,16665.720012009,32.0510219813,31398.9808917197,95499.3447382186,847625,7,66615.5810810811,138032.248648194,885724,23,60115.5365853658,127661.161526233,847625,21,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4983870,48517.9188060684,68.2200779715,14701.6814159292,56898.1738830311,630460,3,38337.1692307692,92362.3788742174,668658,22,23960.2980769231,72749.7739957483,630460,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4564990,151071.305742181,183.5710483484,5453.990442055,21675.7600764599,211205,1,16360.9964157706,37093.2974766902,229696,32,8195.4147217235,27845.4753880211,247375,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4998790,124091.630174502,154.037277021,6500.3771131339,35142.4943210495,655832,0,18514.037037037,59807.0808540356,655890,20,10027.1124497992,45950.3769015639,694001,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4992426,133129.464512844,167.653962222,5971.8014354067,35442.3754968023,562723,2,16866.304054054,59695.370428922,562830,16,9262.2226345084,45498.0497116494,586384,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4972749,148089.115296187,174.7524357252,5728.9735023042,31364.0703836666,551942,-31,18148.7189781022,56069.3175812491,551982,26,8319.4873524452,39078.0899772562,552029,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,58167,195.154.107.23,443,6,4960239,128865.564743957,153.4200267366,6526.6302631579,43005.975813631,659883,0,19919.9317269076,74994.0836348119,659952,21,9475.8019607843,54666.8925839386,699216,3,0,0,0,0,0,0,0,0,BROWSING
