@RELATION <ISCXFlowMeter-generated-flows>,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE duration NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_fiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_biat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowPktsPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE flowBytesPerSecond NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_flowiat NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_active NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE min_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE mean_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE max_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE std_idle NUMERIC,,,,,,,,,,,,,,,,,,,,,,,
@ATTRIBUTE class1 {TOR,NONTOR},,,,,,,,,,,,,,,,,,,,,,
@DATA,,,,,,,,,,,,,,,,,,,,,,,
1141,52,972,483,972,267.5,972,304.761382068,0,4382.1209465381,234005.258545136,52,606,285.25,239.1831585487,-1,0,-1,0,-1,0,-1,0,NONTOR
1133,47,965,476,965,261.5,965,303.347160857,0,4413.0626654899,235657.546337158,47,610,283.25,242.5377977416,-1,0,-1,0,-1,0,-1,0,NONTOR
1207,43,1045,603,1045,323,1045,395.9785347718,0,4142.502071251,221209.610604805,43,561,301.75,240.1955800315,-1,0,-1,0,-1,0,-1,0,NONTOR
3655,59,3493,3013,3493,1536,3493,2088.7931922524,0,1367.9890560876,73050.6155950752,59,2851,913.75,1311.2408563393,-1,0,-1,0,-1,0,-1,0,NONTOR
1183,48,1024,521,1024,284.5,1024,334.4600125576,0,4226.5426880812,225697.379543533,48,614,295.75,248.8317704796,-1,0,-1,0,-1,0,-1,0,NONTOR
1581,210,1395,857,1395,533.5,1395,457.4969945256,0,3162.5553447185,168880.45540797,186,671,395.25,236.8133934838,-1,0,-1,0,-1,0,-1,0,NONTOR
2630,61,2450,2001,2450,1031,2450,1371.7867910138,0,1901.1406844107,101520.912547529,61,1821,657.5,805.3073947258,-1,0,-1,0,-1,0,-1,0,NONTOR
59991288,2,4,1586249,1634312,1734.2532377428,14702.6524509804,15373.3948636474,45705.6110066487,644.6602713381,40667.4382453666,2,1586249,1551.2447443953,14480.430588563,12320502,12300000,12320502,0,1586249,1586249,1586249,0,NONTOR
1100,49,946,449,946,249,946,282.8409447021,0,4545.4545454546,242727.272727273,49,602,275,240.1700786249,-1,0,-1,0,-1,0,-1,0,NONTOR
1038,217,857,356,857,286.5,857,98.2827553541,0,4816.9556840077,257225.433526012,175,465,259.5,138.2485684073,-1,0,-1,0,-1,0,-1,0,NONTOR
6584419,3,18,1446505,1496520,1774.5126684636,10357.0744849445,24264.1590168017,60427.2433402024,659.5874290503,46388.2994080419,3,1446505,1516.4484108706,22400.5454254777,6300294,6300294,6300294,0,1446505,1446505,1446505,0,NONTOR
59936996,40,186,19983473,19889539,1660853.38888889,269345.779279279,4728099.27149484,1589907.19886369,4.3378884054,5110.5330670893,10,17309896,231416.972972973,1337109.08861664,2439539,9951812.25,17452129,6288354.7015448,2439233,9477741.75,17309896,6141270.2386947,NONTOR
59933581,19891649,186,19983429,19891107,19900000,267819.623318386,47604.6258203969,1614103.26295944,3.8042111984,5169.2055577323,186,19681844,264024.585903084,1582773.21754191,9834560,13300000,19891649,5736631.82743206,9625297,13100000,19681844,5703552.08054143,NONTOR
59991807,57,79,17023555,16973553,104151.909722222,72018.7262905162,786675.792965976,647039.116128046,23.519878306,4859.4635597491,0,16973135,42547.3808510638,496671.446685918,2009741,7425514.25,17457960,7137230.52374397,1076441,6900238.75,16973135,7241031.5493389,NONTOR
59953131,19891669,692,19983448,19891377,19900000,243758.048979592,47610.9836049759,1544000.74251376,4.1699240028,5682.5722746657,692,19659260,240775.626506024,1513250.343303,9854884,13300000,19891669,5736249.71622051,9622767,13100000,19659260,5672379.44083925,NONTOR
59955123,72,53,16617305,16218964,79491.7374005305,112425.372180451,674185.721128167,787691.254010737,21.4827346781,4336.8270631352,22,16218964,46585.1771561772,506436.616575143,2220539,9301834,17668994,7804087.20289724,2170217,8739123.33333333,16218964,7068534.08333268,NONTOR
59998136,51,50,19893373,19605135,96615.1884057971,65787.2346491228,884173.779743595,717501.109622422,25.5841281469,5348.4994933843,21,19605135,39112.2138200782,553691.68964695,9572151,14800000,19954147,7341179.77385154,9284269,14400000,19605135,7297954.33631761,NONTOR
59975417,20007678,181,20008481,214845,20000000,89783.5583832335,567.8058647108,30658.8633661154,11.2045907076,15556.3903790782,181,214845,89382.1415797317,31035.6254735129,-1,0,-1,0,-1,0,-1,0,NONTOR
59967830,374,78,287592,193295,104912.625218914,49683.371996686,54873.1837873728,43213.3260701939,29.6825814774,1789.5761777607,78,157885,33708.7296233839,31608.6260180885,-1,0,-1,0,-1,0,-1,0,NONTOR
59912030,20007690,112,20008470,216253,20000000,81735.3751705321,551.5423827776,32820.0866424772,12.3013691908,17092.2767931582,112,216253,81402.2146739131,32927.6745712195,-1,0,-1,0,-1,0,-1,0,NONTOR
59964649,20007705,10608,20008439,290365,20000000,105571.565140845,519.0154140293,35304.4764089839,9.5389535258,13223.4410310648,10608,290365,105016.898423818,35644.0931586666,-1,0,-1,0,-1,0,-1,0,NONTOR
59995761,86,50,2663423,2392866,60454.6885080645,123633.119587629,94016.2440256038,118920.433509567,24.6517416455,1491.4720391662,35,2392866,40592.5311231394,70229.5178359204,23132283,23100000,23132283,0,2392866,2392866,2392866,0,NONTOR
59944117,56,43,618409,759861,99851.0933333333,46576.6254856255,57689.7545413802,47408.4560412978,31.5126837217,1906.2921554087,6,325896,31750.061970339,32922.3157885523,-1,0,-1,0,-1,0,-1,0,NONTOR
11264648,84,178,176826,223540,46869.3291666667,100236.081081081,39407.4554297493,54496.5778918332,31.3369756427,1896.5528261513,84,132339,32001.8409090909,29507.1582364541,-1,0,-1,0,-1,0,-1,0,NONTOR
59974771,49,5,299237,229694,83795.525210084,38693.4006451613,44975.5048769077,40302.2125930438,37.7825536007,6624.2520542513,5,138727,26478.927593819,27780.2745781503,-1,0,-1,0,-1,0,-1,0,NONTOR
59974908,19961899,39,19997870,196090,20000000,53692.8451208594,25435.3380064036,47628.9137544559,18.6911499723,15973.7969085338,39,196090,53549.025,47615.4378387866,-1,0,-1,0,-1,0,-1,0,NONTOR
59981410,19961886,36,19997873,205987,20000000,48528.6488673139,25446.6517149113,45616.6985832791,20.6730718734,17460.943315604,36,205987,48411.1460855529,45560.8956192487,-1,0,-1,0,-1,0,-1,0,NONTOR
59947467,48,5,395062,395542,78341.045751634,36947.3674475956,43727.5642882345,40047.1531291956,39.8515586989,7279.4401805167,5,193410,25103.6293969849,27068.4871156751,-1,0,-1,0,-1,0,-1,0,NONTOR
59977699,5,42,540521,741536,49283.2366474938,101012.00676819,53718.741303487,51994.5156841447,30.1778832829,8042.7560250352,5,486520,33155.1680486457,37103.2020894692,-1,0,-1,0,-1,0,-1,0,NONTOR
59908061,5,44,395597,337854,58403.8809756098,110881.799628943,56064.9578092485,52312.1690133362,26.1400548417,6852.0995863979,5,199455,38279.9111821086,38687.670178494,-1,0,-1,0,-1,0,-1,0,NONTOR
59979287,6726970,36,19997841,215014,15600000,46060.1354888376,7651580.448993,55970.5057766964,21.7408386332,11623.879423575,36,215014,46031.6861089793,55922.8586279993,-1,0,-1,0,-1,0,-1,0,NONTOR
59937222,6418116,36,19997865,1717470,15500000,40800.1600547196,7829905.30123248,64096.9429433371,24.4756088295,13842.3165491387,36,1717470,40884.8717598909,64270.08824975,2004858,2004858,2004858,0,1717470,1717470,1717470,0,NONTOR
36727570,30,5,161356,159146,44464.3704600484,19505.3453964875,43421.5651843244,36150.8521434631,73.7048489731,20872.086010591,5,110478,13572.6422764228,24168.4962979908,-1,0,-1,0,-1,0,-1,0,NONTOR
110,110,-1,110,-1,110,0,0,0,18181.8181818182,727272.727272727,110,110,110,0,-1,0,-1,0,-1,0,-1,0,NONTOR
4298,4298,-1,4298,-1,4298,0,0,0,465.3327128897,18613.3085155886,4298,4298,4298,0,-1,0,-1,0,-1,0,-1,0,NONTOR
45666,45666,-1,45666,-1,45666,0,0,0,43.7962597994,1751.8503919765,45666,45666,45666,0,-1,0,-1,0,-1,0,-1,0,NONTOR
126775,126775,-1,126775,-1,126775,0,0,0,15.7759810688,631.0392427529,126775,126775,126775,0,-1,0,-1,0,-1,0,-1,0,NONTOR
59953009,31,5,340148,159372,40696.2281059063,15973.9837463363,44068.4637188351,33015.686650516,87.2016281952,20224.7563587676,5,131980,11469.8697149417,21443.521492504,-1,0,-1,0,-1,0,-1,0,NONTOR
59985247,19998189,35,20012099,337250,20000000,17922.093516582,9835.8552754705,25554.2544261727,55.8637359616,17932.7760374147,35,337250,17906.043880597,25532.2735627877,-1,0,-1,0,-1,0,-1,0,NONTOR
59992992,5,30,169191,450725,15869.6882944915,63150.5178947368,34107.2544563737,47899.7558109691,78.8092049151,18128.5674166743,5,163078,12691.5574360059,24136.7671741113,-1,0,-1,0,-1,0,-1,0,NONTOR
59932809,5,30,204910,355550,17582.196239718,32431.1737012987,39004.9598239586,50384.5864582797,87.6648381357,15933.0593031273,5,144244,11409.2535693889,25442.0943556178,-1,0,-1,0,-1,0,-1,0,NONTOR
59994063,19998144,35,20012083,339394,20000000,21503.2483870968,9856.3613722306,30184.6892073249,46.5712748943,13031.7894955706,35,339394,21480.1514500537,30163.280263414,-1,0,-1,0,-1,0,-1,0,NONTOR
59976577,19998125,35,20012096,332177,20000000,19677.3546587927,9878.9887893448,26713.8430612229,50.8865319206,15743.9628473629,35,332177,19658.0062274664,26689.047752472,-1,0,-1,0,-1,0,-1,0,NONTOR
59960974,5,42,1691704,1692910,22130.6309567787,84960.4466571835,58714.7871082345,96614.6201114525,56.9036787161,11071.3178208213,5,1457638,17578.7082966872,42695.5316190713,13305153,13300000,13305153,0,1457638,1457638,1457638,0,NONTOR
59937936,1620600,40,20012089,1662261,13900000,38026.7,10600000,68930.275983104,26.2771811161,8873.0949961307,40,1662261,38080.0101651842,68949.2078347483,1620600,6099667,10578734,6334357.29817769,1384583,1523422,1662261,196347.996783772,NONTOR
59995550,19991102,37,20022300,1775590,20000000,19297.378578321,22060.3173367928,41694.3024451795,51.8871816326,15827.6738858132,37,1775590,19278.7757069409,41674.0069125433,8355398,8355398,8355398,0,1775590,1775590,1775590,0,NONTOR
59990681,31,5,1432254,1598979,39608.5416666667,14039.4760121694,58589.6375704068,39100.0956640926,96.4649826196,18572.8846785387,5,1172130,10368.2476667819,25639.1704987365,8147072,8147072,8147072,0,1172130,1172130,1172130,0,NONTOR
59997706,5,79,526827,568111,13745.0034387895,78260.3994778068,30125.5421297419,38035.7600210654,85.503269075,17899.9343741576,5,241076,11697.7395203743,21277.7937108948,-1,0,-1,0,-1,0,-1,0,NONTOR
59998214,5,30,585020,242103,16910.8046301525,33556.048098434,36429.0348678797,47562.731306385,88.8693120099,15348.1901977949,5,242103,11254.5890076909,23615.1884709657,-1,0,-1,0,-1,0,-1,0,NONTOR
59984574,19991143,35,20022299,851840,20000000,22661.3426520589,22030.6188519524,33984.9610872699,44.1946957896,12654.8869047565,35,851840,22635.6883018868,33962.5555720354,-1,0,-1,0,-1,0,-1,0,NONTOR
59950293,19991131,34,20022292,845054,20000000,19752.9795716639,22034.154385862,31071.6216660962,50.6919957839,15391.6011719909,34,845054,19733.4736668861,31038.702484327,-1,0,-1,0,-1,0,-1,0,NONTOR
59955001,5,41,250657,272940,25138.3651991614,93731.4043887147,54243.8443108981,80037.3328204535,50.4545067058,9899.0407822694,5,198136,19826.3892195767,38247.4124540774,-1,0,-1,0,-1,0,-1,0,NONTOR
59931075,19977959,49,20022304,159652,20000000,43271.5342960289,31356.6501957719,38761.7793186311,23.176624147,8152.7488035214,49,159652,43178.0079250721,38701.9587428526,-1,0,-1,0,-1,0,-1,0,NONTOR
59962835,19999640,36,20003764,119252,20000000,17574.1016998828,2916.1081941519,24534.906522819,56.9686206464,17894.5508497055,36,119252,17558.663250366,24518.4585052658,-1,0,-1,0,-1,0,-1,0,NONTOR
59995176,33,5,168242,147427,34681.2706766917,12190.9126193863,39497.0139691369,26449.8656613976,110.8755810634,21320.7475214341,5,102916,9020.4745151105,17462.7462633533,-1,0,-1,0,-1,0,-1,0,NONTOR
59968672,5,3965,155153,184983,13128.3807751259,77968.8946684005,28563.2825005891,31608.4824281103,89.0131433959,18208.423891728,2,130066,11236.4009743302,20827.517863742,-1,0,-1,0,-1,0,-1,0,NONTOR
59983245,5,30,169332,182926,16350.1492089471,32383.6027027027,35327.0362296448,46637.5295884966,91.9923555319,15646.1691927471,5,147206,10872.4388254486,23359.0418557429,-1,0,-1,0,-1,0,-1,0,NONTOR
59971441,19999643,35,20003823,142794,20000000,21879.40204305,2955.7061761955,29788.6968310947,45.7717866076,12805.7119721369,35,142794,21855.4814139942,29752.4928969973,-1,0,-1,0,-1,0,-1,0,NONTOR
59966285,19999643,35,20003776,131336,20000000,19982.1009663446,2922.472155556,26056.5440590869,50.1114918158,15556.2413112635,35,131336,19962.1454727031,26036.0522528135,-1,0,-1,0,-1,0,-1,0,NONTOR
59988818,5,56,220690,262204,24686.7563786008,94337.2913385827,53276.2219137213,77885.956182348,51.1261948852,9916.1980487764,4,194433,19565.8245270711,37683.4424026053,-1,0,-1,0,-1,0,-1,0,NONTOR
59929450,20000988,36,20003845,180090,20000000,42867.9899856938,2020.2038263502,38326.0253485979,23.3941743166,8229.3930613413,36,180090,42776.1955745896,38273.4107368606,-1,0,-1,0,-1,0,-1,0,NONTOR
59999390,19995489,35,20002710,272114,20000000,17157.3891907349,5106.0179690244,24625.71799058,58.350593231,17930.1156228422,35,272114,17142.6828571429,24610.7544620068,-1,0,-1,0,-1,0,-1,0,NONTOR
59995646,32,5,160602,152754,35626.8681710214,12409.2867494824,39866.2418507473,26849.5017419123,108.6078813119,21204.8387644663,5,110028,9208.8481964697,17588.0777631031,-1,0,-1,0,-1,0,-1,0,NONTOR
59950995,5,67,155894,168311,13481.222172251,78521.8034076016,28999.9968392024,32546.5568477685,86.9376730111,18229.6890985713,5,115784,11504.7006332758,21087.334100234,-1,0,-1,0,-1,0,-1,0,NONTOR
59983086,5,30,198366,212539,17323.9572254335,34404.9741676234,36380.6063913102,48491.6005872739,86.7577903544,15329.754791209,1,145447,11528.5577551413,24126.2219479912,-1,0,-1,0,-1,0,-1,0,NONTOR
59959855,19995469,35,20002725,132351,20000000,22339.7373323398,5130.7667068383,30072.5981780068,44.8299950025,12777.0655883007,35,132351,22314.7953107555,30040.6077491511,-1,0,-1,0,-1,0,-1,0,NONTOR
59976327,19995486,34,20002719,139830,20000000,19972.1368631369,5114.5032505611,26228.8900852193,50.1364480022,15637.6698426364,34,139830,19952.2045908184,26206.6221106163,-1,0,-1,0,-1,0,-1,0,NONTOR
59977932,5,52,224561,289198,23487.977254902,91655.5978593272,52161.9733770224,78703.217723723,53.4529933443,10060.1501232153,5,193222,18713.8633385335,36547.6352911582,-1,0,-1,0,-1,0,-1,0,NONTOR
59989614,20002749,46,20043774,150184,20000000,44635.1294642857,29009.0556809421,38028.5840878847,22.47055632,8186.0169995426,46,150184,44535.719376392,37982.7216315141,-1,0,-1,0,-1,0,-1,0,NONTOR
59988776,19954249,36,20014609,124480,20000000,17494.5395158938,42680.9653007052,24864.0977091466,57.2273720004,17910.1337223483,36,124480,17479.2470862471,24853.6513382155,-1,0,-1,0,-1,0,-1,0,NONTOR
59990234,31,5,171749,154739,35123.087822014,12532.2221757322,40190.6869570935,26914.1258655744,108.1842754606,21178.9472266436,2,117026,9244.9120049314,17649.1406162962,-1,0,-1,0,-1,0,-1,0,NONTOR
59958516,5,115,152371,172335,13380.610577996,77634.335492228,28875.1254786639,32282.8034452027,87.6439303468,18261.4092717038,5,116117,11411.9748762847,21021.7534523195,-1,0,-1,0,-1,0,-1,0,NONTOR
59949073,5,30,168908,231382,16982.7402266289,33581.8766816143,36020.9374070336,48665.0605226764,88.6752660879,15454.6009410354,0,143579,11279.2235183443,23982.5083365681,-1,0,-1,0,-1,0,-1,0,NONTOR
59985872,19954216,35,20014618,243186,20000000,22416.245142003,42710.6637855232,30547.3059207909,44.6771866549,12791.2452452137,35,243186,22391.1429637925,30526.2222288978,-1,0,-1,0,-1,0,-1,0,NONTOR
59951756,19954226,37,20014620,122163,20000000,19977.25958014,42705.0069312721,26239.6842928403,50.1236360783,15681.6924595169,37,122163,19957.3089214381,26225.5751345572,-1,0,-1,0,-1,0,-1,0,NONTOR
20746040,5,5129,172209,169742,13593.4279131007,80411.007751938,29086.8207025606,34824.6204197729,85.7513048273,18029.4649002894,5,105966,11668.188976378,21563.6712595236,-1,0,-1,0,-1,0,-1,0,NONTOR
59936899,6,38,236804,273962,23671.3235759494,90287.371040724,51450.0803790279,76051.5997701215,53.2726926697,10007.9251681005,6,203056,18777.2239974937,35831.9268438862,-1,0,-1,0,-1,0,-1,0,NONTOR
59945157,19982561,45,20014620,173447,20000000,42007.8185003504,22669.1362760031,38286.1724288515,23.8718200371,8297.9347272374,45,173447,41919.6902097902,38246.3724993198,-1,0,-1,0,-1,0,-1,0,NONTOR
59997607,19981454,35,20020652,114562,20000000,17835.1982758621,27717.1715909109,24665.3824622816,56.1355722071,17912.3310701375,35,114562,17819.3070983071,24655.9805724282,-1,0,-1,0,-1,0,-1,0,NONTOR
59991327,34,5,190076,143186,36117.5960264901,12673.3037412809,39465.9810342495,26921.671743968,106.5820731053,21119.6361767427,5,106408,9383.908493665,17744.2995415968,-1,0,-1,0,-1,0,-1,0,NONTOR
59994700,5,31,176034,216894,16839.6471910112,33316.9516129032,34405.4226724262,45625.7881087453,89.3412251416,15473.0001150102,0,141663,11195.1296883747,22345.3079088145,-1,0,-1,0,-1,0,-1,0,NONTOR
59976210,19981478,34,20020612,147327,20000000,23237.5862068965,27671.9167568855,30401.2241888425,43.1004226509,12774.8819073429,34,147327,23210.6075851393,30355.5193536275,-1,0,-1,0,-1,0,-1,0,NONTOR
59972070,6,49,226688,257461,24757.731928955,91875.8880368098,50723.9918228834,73588.0080365632,51.2738679855,9902.9765022285,6,179433,19509.4567338972,34569.4749681605,-1,0,-1,0,-1,0,-1,0,NONTOR
59926846,19981501,48,20006747,153446,20000000,41102.0891632373,17851.6177698269,38423.3001712374,24.3964115849,8231.9700255875,48,153446,41017.6906228611,38337.6210743689,-1,0,-1,0,-1,0,-1,0,NONTOR
59962268,32,5,170760,143222,34659.4953703704,12044.615029134,38348.295850153,25587.3712434435,111.8536743807,21316.7053654475,5,114534,8941.5848493886,17004.2327824339,-1,0,-1,0,-1,0,-1,0,NONTOR
59996379,19989980,36,20003684,142123,20000000,17984.5260791367,9690.1912777819,24675.6977629241,55.6700263528,17768.5056626501,36,142123,17968.367475292,24668.7395176403,-1,0,-1,0,-1,0,-1,0,NONTOR
59978996,5,31,184299,192189,16535.8231724138,32675.5068194217,33120.5138333923,43803.6449832218,91.0318672223,15576.6361944438,5,137974,10987.1764059352,21397.7854889152,-1,0,-1,0,-1,0,-1,0,NONTOR
59954528,19989977,35,20003732,139651,20000000,23991.4077631052,9726.2537238137,30722.329708679,41.7483063164,12698.5905051242,35,139651,23962.6410871303,30657.9537239142,-1,0,-1,0,-1,0,-1,0,NONTOR
59963228,5,54,248277,379978,24014.1081297557,87448.5923753666,49961.1480898974,74213.3617647481,53.04917874,9985.7199148785,5,185029,18856.3610062893,34301.2659839835,-1,0,-1,0,-1,0,-1,0,NONTOR
59981906,20003734,39,20006294,343958,20000000,43370.8647866956,1810.193083624,39697.9506931945,23.1236399857,8176.1323156353,39,343958,43276.9884559885,39642.0066669139,-1,0,-1,0,-1,0,-1,0,NONTOR
59960823,31,5,344199,134962,34617.9428406467,11985.737704918,39015.7383752965,25545.8584004118,112.3400190821,21503.0070551233,5,123813,8902.8690423163,16825.4902521457,-1,0,-1,0,-1,0,-1,0,NONTOR
59950225,19992156,36,19998531,284871,20000000,18266.3695917124,4507.8056191455,25123.3586953138,54.8121379027,17708.4573077082,36,284871,18249.6879756469,25113.3682360291,-1,0,-1,0,-1,0,-1,0,NONTOR
59939629,5,30,222422,358968,16020.4745989305,31638.5575501584,33060.3962744617,45117.6408797462,94.0279426821,15840.271550563,5,125043,10637.0237799468,21205.0049235198,-1,0,-1,0,-1,0,-1,0,NONTOR
59943577,19992162,34,19998525,299060,20000000,24278.4840016201,4499.3203375621,31122.2780482198,41.2554626161,12705.8150033322,34,299060,24249.0198220065,31086.7202843667,-1,0,-1,0,-1,0,-1,0,NONTOR
59969686,5,45,239008,268008,24234.6285367825,87920.9149560117,50031.7523489494,72682.369603567,52.6599388898,9952.04477142,0,177769,18995.7827050998,33666.2341822097,-1,0,-1,0,-1,0,-1,0,NONTOR
59982091,19998524,36,20005819,130682,20000000,43591.6359011628,5158.3438718255,38019.9144419637,23.0068671664,8194.6959801718,36,130682,43496.80275562,37973.7399812302,-1,0,-1,0,-1,0,-1,0,NONTOR
59981507,33,5,158495,135429,34792.057424594,11952.8330670927,37655.4494533468,25102.703727839,112.2679361824,21316.5367785774,5,110749,8908.5856230507,16531.6282235616,-1,0,-1,0,-1,0,-1,0,NONTOR
59995061,20007947,35,20015702,181412,20000000,18426.0015356265,5483.6129969209,24838.2410124205,54.3378062404,17734.359833387,35,181412,18409.0398895367,24812.87645333,-1,0,-1,0,-1,0,-1,0,NONTOR
59957833,5,31,175111,197506,16635.3197335554,33042.3381136238,33735.0848698943,44910.9575446412,90.3635059659,15611.6883010098,5,142428,11068.4572641684,21727.9873172556,-1,0,-1,0,-1,0,-1,0,NONTOR
59967117,20007923,35,20015705,226184,20000000,23665.0027624309,5502.7048803293,30806.4983734976,42.3231952271,12763.078138307,35,226184,23637.0189199842,30780.2134271851,-1,0,-1,0,-1,0,-1,0,NONTOR
59954559,5,48,241275,261096,24020.2560096154,85094.3584637269,49407.782789862,71018.311038985,53.3904352461,10006.3950099274,5,195361,18735.7996875,33553.775985603,-1,0,-1,0,-1,0,-1,0,NONTOR
59952842,19984452,36,20015697,358701,20000000,41837.2937892533,22093.5513555426,40003.7381317046,23.9688387083,8261.0262245783,36,358701,41749.8899721449,39954.1543433435,-1,0,-1,0,-1,0,-1,0,NONTOR
59976788,33,6,178265,174775,34541.5034602076,12101.8539144471,39024.7944451121,25805.467240485,111.5764985614,21399.3787063088,1,110150,8963.8003287999,16893.0367308153,-1,0,-1,0,-1,0,-1,0,NONTOR
59998097,19992683,34,20003605,351633,20000000,17745.6660751257,7723.020199378,25735.3562012234,56.418456072,17822.4486019948,34,351633,17729.9341016548,25724.3791236995,-1,0,-1,0,-1,0,-1,0,NONTOR
59984896,5,31,188462,208648,17332.0086805556,34273.0451686678,34590.5830531071,45972.7704191356,86.8051850919,15377.6877432612,5,143717,11522.2620053784,22345.3993919232,-1,0,-1,0,-1,0,-1,0,NONTOR
59970284,19992684,35,20003592,359298,20000000,23253.3090345095,7713.1207043583,31712.4468954275,43.0713317949,12762.9043744398,35,359298,23226.2912470953,31684.4297444488,-1,0,-1,0,-1,0,-1,0,NONTOR
59956204,6,45,240387,297172,23871.9012345679,85518.365192582,49480.828937652,73003.6424926036,53.6057953235,10158.1814619218,6,176424,18660.5054466231,34005.9075624753,-1,0,-1,0,-1,0,-1,0,NONTOR
59967266,19993364,36,20003592,209941,20000000,44453.1252779837,7232.2880888416,38787.9925706507,22.5623092438,8179.2456571223,36,209941,44354.4866863905,38718.3944409877,-1,0,-1,0,-1,0,-1,0,NONTOR
59973159,34,5,188922,137375,35216.1826189078,12257.0341653028,38704.9583067486,25866.9926303098,109.9325116424,21277.3017342642,5,114330,9097.869993932,17063.3831606649,-1,0,-1,0,-1,0,-1,0,NONTOR
59989198,20008607,38,20018473,209617,20000000,18900.1884057971,6976.3154315154,25111.2430962079,52.9762041493,17688.4845168292,38,209617,18882.3412023922,25082.3467929798,-1,0,-1,0,-1,0,-1,0,NONTOR
59992394,5,31,180893,206224,16076.2969713214,31806.7773064687,32764.4154304675,43298.8832527529,93.6618732035,15693.9728059527,1,137089,10678.6034175863,21044.7753981621,-1,0,-1,0,-1,0,-1,0,NONTOR
59959106,20008616,34,20018451,292636,20000000,23954.896524171,6954.3951210727,31182.0036023978,41.8118308835,12638.1470731068,34,292636,23926.2194732642,31155.9780382173,-1,0,-1,0,-1,0,-1,0,NONTOR
59940737,5,35,228252,260240,24135.6365834005,88487.9630177515,49126.5687030281,72083.3201968602,52.7187378427,10003.297089924,2,169153,18974.5922760367,33688.4487790778,-1,0,-1,0,-1,0,-1,0,NONTOR
59945179,19980893,45,20008635,460545,20000000,42304.2900494001,19616.5562981885,40115.2702741567,23.7049921896,8239.9286855078,45,460545,42214.9147887324,40083.848274306,-1,0,-1,0,-1,0,-1,0,NONTOR
59972951,32,6,173707,134214,34138.9646924829,12188.7258130081,38571.2853856508,25703.5350885833,111.3501985253,21375.5030997224,5,111678,8982.0205181968,16816.0424021492,-1,0,-1,0,-1,0,-1,0,NONTOR
59980580,19992667,36,20014964,373029,20000000,18382.0349371744,15766.3598684034,26094.9121931025,54.467629356,17738.0078685468,36,373029,18365.1500306185,26078.1092652688,-1,0,-1,0,-1,0,-1,0,NONTOR
59965960,6,30,190126,208396,17169.6918887934,33947.0368271955,34826.5864109396,46312.7228705524,87.6497266116,15362.9325704116,6,137229,11411.2197906755,22421.546281869,-1,0,-1,0,-1,0,-1,0,NONTOR
59986200,19992670,36,20014956,201222,20000000,24345.0487012987,15758.5816937947,31229.6792538651,41.1427961765,12618.6356195258,36,201222,24315.443858938,31206.1278525268,-1,0,-1,0,-1,0,-1,0,NONTOR
59881749,5,49,242590,256751,23037.2163202463,79248.3474801061,47594.367070476,70753.989914534,56.0103880733,10269.6733189941,5,169781,17859.1556814793,31824.3381446182,-1,0,-1,0,-1,0,-1,0,NONTOR
59978102,19984895,48,20014948,455289,20000000,43462.3927536232,21250.6800714707,39934.7501075126,23.0750883047,8256.4800066531,48,455289,43368.1142443962,39887.3893902899,-1,0,-1,0,-1,0,-1,0,NONTOR
59995383,33,5,162211,168080,35499.5014801658,12581.6391103651,38149.6660197413,26286.8832735652,107.6249484064,20992.9820766375,2,103212,9292.9651486989,17131.409402025,-1,0,-1,0,-1,0,-1,0,NONTOR
