@relation <ISCXFlowMeter-generated-flows>-weka.filters.unsupervised.instance.Resample-S1-Z85.0-no-replacement-V

@attribute duration numeric
@attribute min_fiat numeric
@attribute min_biat numeric
@attribute max_fiat numeric
@attribute max_biat numeric
@attribute mean_fiat numeric
@attribute mean_biat numeric
@attribute std_fiat numeric
@attribute std_biat numeric
@attribute flowPktsPerSecond numeric
@attribute flowBytesPerSecond numeric
@attribute min_flowiat numeric
@attribute max_flowiat numeric
@attribute mean_flowiat numeric
@attribute std_flowiat numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute class1 {TOR,NONTOR}

@data
58818725,99121,-1,1650736,-1,1014115.948276,0,650365.540087,0,1.003082,48.147932,99121,1650736,1014115.948276,650365.540087,1599268,1910591.533333,3104640,606374.936788,1599268,1610191.566667,1650736,20268.703918,NONTOR
50488229,10078486,10078784,10086163,10085330,10100000,10100000,2857.401748,2486.312179,0.237679,12.834675,78840,10006394,4589839,5182212.733353,10078486,10100000,10086163,2857.401748,9999646,10000000,10006394,2546.03585,NONTOR
58930353,99140,-1,1653288,-1,1071460.963636,0,643714.623803,0,0.950274,45.613166,99140,1653288,1071460.963636,643714.623803,1597993,1900979.129032,3104296,598190.433069,1597993,1610461.677419,1653288,20346.842433,NONTOR
58927572,99607,-1,1653306,-1,1071410.4,0,643618.393743,0,0.950319,45.615319,99607,1653306,1071410.4,643618.393743,1599212,1900889.419355,3103060,598172.380429,1599138,1610312.548387,1653306,20181.77415,NONTOR
58838503,99201,-1,1652113,-1,1014456.948276,0,650209.652363,0,1.002745,48.131748,99201,1652113,1014456.948276,650209.652363,1599007,1911206.633333,3109819,606927.859625,1599007,1610518,1652113,20598.177913,NONTOR
58832237,98694,-1,1653288,-1,1014348.913793,0,650433.387032,0,1.002852,48.136874,98694,1653288,1014348.913793,650433.387032,1598989,1910994.133333,3103952,606368.052199,1598989,1610575.1,1653288,20719.12323,NONTOR
58029351,100629,-1,2402279,-1,1487932.076923,0,395815.337871,0,0.689306,52.387282,100629,2402279,1487932.076923,395815.337871,1499163,1638013.314286,3103077,258483.749328,1201597,1606539.657143,2402279,161196.91217,NONTOR
58943432,99525,-1,1653726,-1,1071698.763636,0,643364.2033,0,0.950063,45.603045,99525,1653726,1071698.763636,643364.2033,1599377,1901401.032258,3107662,599000.567721,1599041,1610379.709677,1653726,20300.472771,NONTOR
58829841,99498,-1,1652230,-1,1014307.603448,0,650424.530644,0,1.002892,48.138835,99498,1652230,1014307.603448,650424.530644,1598995,1910930.666667,3107926,606359.292222,1598995,1610492.7,1652230,20487.821031,NONTOR
58827038,99953,-1,1651085,-1,1014259.275862,0,650562.068332,0,1.00294,48.141129,99953,1651085,1014259.275862,650562.068332,1599010,1910862.966667,3109314,606451.280019,1599010,1610565.833333,1651085,20211.995635,NONTOR
58828587,101293,-1,2401693,-1,1508425.307692,0,421428.552068,0,0.679942,51.675557,101293,2401693,1508425.307692,421428.552068,1500968,1680816.771429,3103735,357510.269248,1199802,1629263.371429,2401693,209782.610671,NONTOR
58928775,1499846,-1,6350232,-1,2946438.75,0,1183531.51994,0,0.356362,27.083543,1499846,6350232,2946438.75,1183531.51994,1499846,2946438.75,6350232,1183531.51994,1499846,2946438.75,6350232,1183531.51994,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
20250251,10078460,10078981,10092350,10091470,10100000,10100000,9821.71314,8831.056534,0.296293,15.999802,78920,10012550,4050050.2,5437056.461919,10078460,10100000,10092350,9821.71314,9999540,10000000,10012550,9199.459169,NONTOR
28681287,99794,-1,1655961,-1,1062269.888889,0,651581.484153,0,0.976246,46.859822,99794,1655961,1062269.888889,651581.484153,1599462,1912085.8,3107154,617960.384625,1599462,1611223.866667,1655961,21010.451846,NONTOR
442006865,319,62,441530337,279957,73700000,119807.666667,180000000,144255.485046,0.024886,2.180962,9,441530337,44200000,140000000,442006865,442000000,442006865,0,441530337,442000000,441530337,0,NONTOR
442006868,156,91,441490316,319659,73700000,132958.666667,180000000,166446.368707,0.024886,2.180962,3,441490316,44200000,140000000,442006868,442000000,442006868,0,441490316,441000000,441490316,0,NONTOR
268069,100095,116118,100095,116118,100095,116118,0,0,14.921531,865.448821,51856,116118,89356.333333,33449.818861,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
159162,80171,79942,80171,79942,80171,79942,0,0,25.131627,3066.058481,951,79220,53054,45122.666882,-1,0,-1,0,-1,0,-1,0,NONTOR
386407,99899,159251,99899,159251,99899,159251,0,0,10.351779,600.403202,99899,159251,128802.333333,29706.16126,-1,0,-1,0,-1,0,-1,0,NONTOR
59989709,36,684,131312,488664,30251.99647,328089.093407,14285.150524,162121.83033,36.122862,6473.376959,36,100878,27696.079871,15462.901919,-1,0,-1,0,-1,0,-1,0,NONTOR
65512,32518,-1,32994,-1,32756,0,336.581342,0,45.793137,9418.121871,32518,32994,32756,336.581342,-1,0,-1,0,-1,0,-1,0,NONTOR
59986953,55,29,23849,189010,18001.358343,43093.465133,4892.788667,27745.285257,78.767128,12426.202078,12,23849,12698.338908,7048.998601,-1,0,-1,0,-1,0,-1,0,NONTOR
59998016,53,9,23996,207914,18006.445812,43413.904486,5159.523036,27685.481838,78.585932,12193.519866,9,22436,12727.62325,7101.165269,-1,0,-1,0,-1,0,-1,0,NONTOR
59982676,96,2,44765,45830,19145.693806,19144.829556,4919.809509,3665.465334,104.480167,12158.493896,0,33548,9572.721992,6093.474709,-1,0,-1,0,-1,0,-1,0,NONTOR
59992301,100,2,39492,39656,19148.516119,19165.009904,4932.65009,3540.053296,104.430067,12238.637088,0,35451,9577.314974,5524.474358,-1,0,-1,0,-1,0,-1,0,NONTOR
59990697,112,2,46468,42955,19093.15627,19175.060422,4933.623354,3611.058536,104.549544,12201.441834,1,42955,9566.368522,6372.175609,-1,0,-1,0,-1,0,-1,0,NONTOR
59619719,958401,958077,967141,966593,961597.66129,961583,1311.658723,1416.819719,2.113395,236.70021,484,965704,476957.752,481900.974688,-1,0,-1,0,-1,0,-1,0,NONTOR
59614720,960054,959702,963533,963776,961517.5,961517.193548,852.239812,956.367279,2.113572,236.720058,461,962552,476917.76,481892.494937,-1,0,-1,0,-1,0,-1,0,NONTOR
59988949,104,2,38698,42010,19139.12859,19138.582642,4740.461276,3719.368526,104.519251,12243.038297,1,37957,9569.141649,6115.691432,-1,0,-1,0,-1,0,-1,0,NONTOR
59987835,176,2,40251,42882,19134.875598,19126.434949,4862.460677,3721.22268,104.571202,12135.027043,2,33086,9564.386958,6009.225389,-1,0,-1,0,-1,0,-1,0,NONTOR
59628333,960019,958808,964073,964663,961737.758065,961737.16129,871.085345,1038.350042,2.113089,236.666016,431,963427,477026.664,482070.536115,-1,0,-1,0,-1,0,-1,0,NONTOR
59995213,88,2,39980,25287,19141.60753,19151.249361,4661.295306,3486.504882,104.475002,12196.373067,1,24078,9573.19499,6283.499288,-1,0,-1,0,-1,0,-1,0,NONTOR
59998347,107,2,48230,44619,19126.442921,19138.228708,5080.964864,3760.507944,104.55288,12076.149365,1,43131,9566.062978,5942.196303,-1,0,-1,0,-1,0,-1,0,NONTOR
59989585,119,2,39316,30448,19111.049697,19150.825351,4680.370352,3539.702118,104.568151,12201.067902,0,30236,9564.665976,5812.803714,-1,0,-1,0,-1,0,-1,0,NONTOR
59993707,97,2,41155,43566,19111.394075,19150.535121,4746.673298,3488.728499,104.560967,12197.846017,2,36266,9565.323182,5623.507661,-1,0,-1,0,-1,0,-1,0,NONTOR
59999213,116,2,39217,28613,19145.031918,19144.611678,4723.687641,3431.265393,104.484704,12158.792816,1,28613,9572.305839,6474.658952,-1,0,-1,0,-1,0,-1,0,NONTOR
59613721,959278,958944,963815,963998,961502.854839,961501.629032,873.860426,1058.238666,2.113607,236.724025,417,962988,476909.768,481931.460574,-1,0,-1,0,-1,0,-1,0,NONTOR
59629926,959233,959057,966166,966817,961763.258065,961764.032258,1203.644186,1563.73297,2.113033,236.659693,449,964738,477039.408,481869.688686,-1,0,-1,0,-1,0,-1,0,NONTOR
59625387,959626,959619,974073,973999,961690.806452,961689.064516,1793.345407,1872.450839,2.113194,236.677709,512,973467,477003.096,481968.951526,-1,0,-1,0,-1,0,-1,0,NONTOR
59993580,114,2,40321,32905,19124.507491,19132.512281,4846.422847,3527.943228,104.577856,12223.507915,1,28329,9563.778097,5651.807768,-1,0,-1,0,-1,0,-1,0,NONTOR
59627532,959970,959764,964911,965683,961650.064516,961723.693548,964.999862,1202.230647,2.113118,236.669195,448,964399,477020.256,481974.956873,-1,0,-1,0,-1,0,-1,0,NONTOR
59994814,139,2,38872,26354,19143.208041,19119.695569,4688.966138,3595.796307,104.559037,12150.683557,2,22643,9565.499681,5299.30657,-1,0,-1,0,-1,0,-1,0,NONTOR
59989335,118,2,41264,25875,19145.727737,19150.011814,4626.470336,3538.378579,104.468569,12196.634618,2,24486,9573.784711,5097.571732,-1,0,-1,0,-1,0,-1,0,NONTOR
59620829,960077,957255,965042,965615,961614.903226,961614.887097,840.780204,1306.60606,2.113355,236.695803,480,964516,476966.632,481898.884582,-1,0,-1,0,-1,0,-1,0,NONTOR
59993537,106,2,41044,36919,19136.694418,19120.053554,4676.829516,3596.493612,104.577931,12148.441923,2,34426,9563.771242,5845.184898,-1,0,-1,0,-1,0,-1,0,NONTOR
59610833,959652,958248,964713,965182,961453.016129,961455.709677,959.033017,1201.400397,2.11371,236.735494,485,964120,476886.664,481865.074357,-1,0,-1,0,-1,0,-1,0,NONTOR
59986791,103,2,41109,35534,19135.394384,19138.917677,4779.084388,3530.235191,104.523011,12180.414852,1,35534,9568.797416,5246.720991,-1,0,-1,0,-1,0,-1,0,NONTOR
59610631,959118,958845,964823,965080,961448.483871,961451.548387,927.202477,1056.043345,2.113717,236.736296,457,964366,476885.048,481884.809935,-1,0,-1,0,-1,0,-1,0,NONTOR
21957578,193,3,41474,42767,19067.56907,19144.870855,4798.133071,3829.425465,104.701894,12209.953211,2,40176,9555.08181,6401.391336,-1,0,-1,0,-1,0,-1,0,NONTOR
59998730,2,23,41610,178949,17533.23495,46590.713287,6325.978645,26858.272203,78.518329,12284.793361,1,41610,12738.583864,7689.96596,-1,0,-1,0,-1,0,-1,0,NONTOR
59999619,3,21,41929,177226,17501.926174,45112.495489,6229.446721,24083.889426,79.31717,12891.765196,3,40476,12610.260404,7529.265347,-1,0,-1,0,-1,0,-1,0,NONTOR
59997832,5,10,52953,179887,17441.230233,48493.775081,6106.281144,28892.233,77.969484,11863.845347,0,41483,12828.272824,7577.786687,-1,0,-1,0,-1,0,-1,0,NONTOR
59999531,7,19,41611,194049,17381.09241,50832.168644,5880.035529,32388.077502,77.233937,11046.336346,7,40222,12950.470753,7167.784138,-1,0,-1,0,-1,0,-1,0,NONTOR
59997637,5,1,121833,607640,14663.588552,18991.709534,23713.946623,25111.322368,120.78809,25886.336157,1,121189,8280.104471,8859.107561,-1,0,-1,0,-1,0,-1,0,NONTOR
59997744,10,1,151397,91821,46401.967517,17458.03115,25689.403988,6553.10043,78.836298,11926.131756,1,64076,12687.194756,7350.535801,-1,0,-1,0,-1,0,-1,0,NONTOR
59980472,9,2,151838,64465,48105.827448,17481.921306,28234.360931,6787.978104,78.008723,11717.763742,2,42509,12821.819581,7498.757416,-1,0,-1,0,-1,0,-1,0,NONTOR
59995218,19,13,151021,59664,50439.172414,17496.418198,30471.933988,6142.516996,77.006137,11099.367953,13,44928,12988.789348,7182.84464,-1,0,-1,0,-1,0,-1,0,NONTOR
59986906,5613,11869,25091,28659,19999.680227,20000.062688,3163.779431,2783.840039,100.021828,11102.422919,6,22981,9999.484247,5240.497143,-1,0,-1,0,-1,0,-1,0,NONTOR
59995011,5667,15550,25235,26375,19998.337,20000.466822,3151.547277,2767.319277,100.024984,11102.773196,12,23944,9999.1685,5888.614309,-1,0,-1,0,-1,0,-1,0,NONTOR
59988442,5636,12682,25054,26645,20002.814938,19999.810604,3102.128464,2746.821866,100.019267,11102.138642,3,23571,9999.74029,6756.768006,-1,0,-1,0,-1,0,-1,0,NONTOR
59999256,5665,15602,25345,24781,20002.297099,19999.332,3144.69645,2768.550214,100.017907,11101.987665,10,23724,9999.876,7155.074845,-1,0,-1,0,-1,0,-1,0,NONTOR
59999814,5503,15556,24998,25088,19999.817939,19999.630667,3110.80274,2722.82296,100.016977,11101.884416,0,23768,9999.969,7236.830441,-1,0,-1,0,-1,0,-1,0,NONTOR
59994924,5668,15647,25036,26426,19998.169667,19999.225075,3158.971201,2705.201385,100.025129,11102.789296,6,23618,9999.154,7299.68814,-1,0,-1,0,-1,0,-1,0,NONTOR
59998299,5513,15526,25143,24689,20001.143715,19998.472667,3120.956221,2724.1749,100.019502,11102.164746,0,23624,9999.7165,7288.535305,-1,0,-1,0,-1,0,-1,0,NONTOR
59998617,5655,14272,25205,25352,19999.539,19998.980327,3205.193321,2744.62249,100.018972,11102.105904,2,23785,9999.7695,7061.981591,-1,0,-1,0,-1,0,-1,0,NONTOR
59998036,5302,15521,25301,25344,20001.045348,19999.345333,3174.221661,2765.437003,100.019941,11102.213412,12,24108,9999.672667,6444.881134,-1,0,-1,0,-1,0,-1,0,NONTOR
59996591,5275,15566,25004,24973,19999.028009,19998.863667,3183.67171,2703.154038,100.02235,11102.480806,1,23136,9999.431833,5662.273784,-1,0,-1,0,-1,0,-1,0,NONTOR
59998938,0,72,30339,26290,19230.428846,19232.326066,3290.053498,4329.839927,104.018508,11220.698606,0,22553,9615.214423,5524.93025,-1,0,-1,0,-1,0,-1,0,NONTOR
59991061,41,77,30112,29011,19703.803548,19797.19769,2001.881228,2300.572796,101.281756,13200.44998,41,20233,9875.07177,3493.693255,-1,0,-1,0,-1,0,-1,0,NONTOR
59998014,48,1,860601,869051,22312.388992,22494.808024,38628.507885,40030.866611,89.302956,9505.597969,1,855749,11199.927945,27749.200055,-1,0,-1,0,-1,0,-1,0,NONTOR
59998303,49,0,25471,290380,19231.572299,19236.39083,4573.627886,6029.854052,104.002942,11220.317348,0,24176,9616.653791,3986.142483,-1,0,-1,0,-1,0,-1,0,NONTOR
59984627,139,1,37846,32311,18360.767371,17001.047902,5374.836355,5907.781087,113.312366,15539.598171,1,27665,8826.460712,5610.310632,-1,0,-1,0,-1,0,-1,0,NONTOR
59998293,131,1,38578,51416,18389.235438,17025.078342,5189.888585,6268.658155,113.119885,15563.709454,1,27021,8841.481432,5949.421699,-1,0,-1,0,-1,0,-1,0,NONTOR
59980458,107,1,45219,57665,18325.538344,17029.955991,5344.129286,6213.82613,113.320242,15546.046681,1,42015,8825.847263,5852.918094,-1,0,-1,0,-1,0,-1,0,NONTOR
59988719,116,1,41194,46002,18356.088127,17005.958322,5266.127002,5983.371206,113.304636,15528.752998,1,29078,8827.062831,5048.967055,-1,0,-1,0,-1,0,-1,0,NONTOR
59999585,97,2,49040,42767,18332.793704,17001.865968,5422.657745,6008.742585,113.384118,15505.12391,2,30058,8820.874008,5592.838338,-1,0,-1,0,-1,0,-1,0,NONTOR
59990419,111,2,39438,53864,18368.162584,17068.81901,5404.284424,6005.997963,113.051386,15471.12048,0,24924,8846.839552,5700.673016,-1,0,-1,0,-1,0,-1,0,NONTOR
59984435,122,1,47655,43456,18349.787638,17005.723561,5341.935863,6093.810367,113.312729,15490.53517,1,43387,8826.43246,5467.066503,-1,0,-1,0,-1,0,-1,0,NONTOR
59996909,138,1,37443,39421,18355.386475,16996.666194,5323.181809,5920.820003,113.322505,15491.881423,1,24395,8825.670638,6060.287571,-1,0,-1,0,-1,0,-1,0,NONTOR
59999875,116,2,37097,59126,18358.143863,17040.577961,5234.799085,6070.085908,113.166902,15469.065561,2,28967,8837.807483,5166.205204,-1,0,-1,0,-1,0,-1,0,NONTOR
59999778,161,1,37607,41224,18347.601713,16987.479615,5235.48718,6007.07403,113.383753,15504.674034,1,23600,8820.902382,6467.058307,-1,0,-1,0,-1,0,-1,0,NONTOR
59998400,170,2,39615,41086,18341.988685,17045,5282.296052,6133.096748,113.203019,15500.413344,2,31918,8834.987483,5174.45211,-1,0,-1,0,-1,0,-1,0,NONTOR
59993221,111,1,37934,41790,18365.061543,17019.58286,5246.134365,6004.970828,113.212791,15498.86778,1,22736,8834.224856,5034.822993,-1,0,-1,0,-1,0,-1,0,NONTOR
59998951,117,2,38562,42941,18320.897342,17069.402845,5314.480199,5870.475284,113.168645,15480.970659,2,23213,8837.67138,5467.465803,-1,0,-1,0,-1,0,-1,0,NONTOR
59999047,74,1,38624,40962,18394.291322,17015.793191,5373.646589,5928.327591,113.13513,15510.81303,-25,29365,8840.289819,5853.623436,-1,0,-1,0,-1,0,-1,0,NONTOR
59995517,10577,5532,28315,25447,19998.505667,19998.84995,2759.458303,3167.429197,100.02414,11102.679555,19,21560,9999.252833,3921.779801,-1,0,-1,0,-1,0,-1,0,NONTOR
59998077,13942,5548,26011,24567,20000.154051,19999.359,2749.249814,3133.14621,100.019872,11102.205826,6,22960,9999.6795,5052.010412,-1,0,-1,0,-1,0,-1,0,NONTOR
59992995,14171,5676,25882,25765,20001.406469,20002.428476,2769.182805,3148.786787,100.011676,11101.296076,7,23425,10000.49925,5514.67627,-1,0,-1,0,-1,0,-1,0,NONTOR
59981244,12210,5513,25949,24706,19999.124041,19998.778593,2787.140234,3130.037412,100.03127,11103.470945,6,23370,9998.540423,6392.496832,-1,0,-1,0,-1,0,-1,0,NONTOR
59997898,13812,5671,26424,25093,20001.083028,19998.419,2736.858416,3146.714405,100.020171,11102.238948,6,23649,9999.649667,7283.331,-1,0,-1,0,-1,0,-1,0,NONTOR
59985948,14257,5683,26200,24750,20000.995332,20003.6998,2776.675225,3060.755116,100.006755,11100.749796,4,23550,10000.991664,7350.767569,-1,0,-1,0,-1,0,-1,0,NONTOR
59999505,14606,5557,25703,25069,19999.869957,19999.418333,2729.996417,3122.709016,100.017492,11101.941591,0,24155,9999.9175,7274.474616,-1,0,-1,0,-1,0,-1,0,NONTOR
59998622,14586,5555,26191,25000,19999.540667,19998.118706,2719.840269,3167.530004,100.018964,11102.104978,15,23595,9999.770333,7195.227643,-1,0,-1,0,-1,0,-1,0,NONTOR
59999527,15090,5676,25942,24701,19998.858667,19999.610333,2759.83113,3161.757251,100.034122,11103.787535,12,23837,9998.254791,6557.986012,-1,0,-1,0,-1,0,-1,0,NONTOR
59994708,14989,5684,26408,25450,20001.759253,19998.236,2742.211816,3090.007633,100.025489,11102.82927,41,21680,9999.118,3846.819739,-1,0,-1,0,-1,0,-1,0,NONTOR
59993685,50,22,1361516,1359995,19561.031953,19546.86608,24539.287827,24535.560516,102.310768,12012.630996,5,1359995,9775.734887,17672.93713,1361321,1361321,1361321,0,1359995,1359995,1359995,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
59998275,59,5479,128753,25357,19999.425,20003.102735,5545.057727,3406.475925,100.002875,11100.319134,26,24676,10001.379397,6807.382679,-1,0,-1,0,-1,0,-1,0,NONTOR
59991999,58,5891,86902,25321,20019.264019,19998.982327,5741.868143,3430.167375,99.96333,11095.929642,55,24350,10005.336724,6331.588681,-1,0,-1,0,-1,0,-1,0,NONTOR
59999529,114,5882,74056,27545,19999.843,19999.515839,5026.125627,3368.227241,100.017452,11101.93715,17,24203,9999.9215,5078.526515,-1,0,-1,0,-1,0,-1,0,NONTOR
59997517,189,5936,63258,25489,20038.685705,19999.172333,4437.280261,3370.922182,99.937469,11093.059068,30,24700,10007.926105,5151.182076,-1,0,-1,0,-1,0,-1,0,NONTOR
59997725,99,5863,83068,25340,20018.693258,19999.241667,4717.108737,3418.850462,99.970457,11096.720751,51,24168,10004.623145,5320.12367,-1,0,-1,0,-1,0,-1,0,NONTOR
59986089,92,5868,82552,25327,20042.127965,19999.333778,4773.843715,3431.623061,99.923167,11091.471558,50,24165,10009.359086,5637.849698,-1,0,-1,0,-1,0,-1,0,NONTOR
59988416,91,5870,100781,25351,20041.109923,20001.674225,5417.017086,3448.544916,99.919291,11091.04131,52,24236,10009.747372,5979.125063,-1,0,-1,0,-1,0,-1,0,NONTOR
59999358,12424,52,26521,96086,19999.786,20009.034023,2749.741966,4972.983742,100.00107,11100.118771,10,25199,10001.559927,5542.497958,-1,0,-1,0,-1,0,-1,0,NONTOR
59999343,15550,69,25460,117695,20000.190063,20046.556298,2747.835351,5709.658473,99.901094,11089.021425,9,23977,10011.570666,5664.822471,-1,0,-1,0,-1,0,-1,0,NONTOR
59998790,15552,78,25783,107519,19999.596667,20078.9923,2755.202345,6210.468185,99.81868,11079.873444,22,24061,10019.838009,5983.013782,-1,0,-1,0,-1,0,-1,0,NONTOR
59995364,15477,92,25423,76186,19999.833945,20027.87212,2763.152382,5317.385375,99.941055,11093.457154,18,24191,10007.566972,5988.860925,-1,0,-1,0,-1,0,-1,0,NONTOR
59990982,15505,99,25567,60893,20000.433478,20030.377963,2743.321818,4995.275638,99.948356,11094.267468,16,24230,10006.83603,6244.527333,-1,0,-1,0,-1,0,-1,0,NONTOR
59998773,15533,57,25814,81944,19998.980327,20026.292724,2729.290254,5062.316115,99.952044,11094.676886,12,24116,10006.466478,6870.398793,-1,0,-1,0,-1,0,-1,0,NONTOR
59998695,12255,56,26738,182614,19999.565,20004.868579,2760.116371,6318.040265,100.002175,11100.24143,0,24393,10001.449408,7159.695102,-1,0,-1,0,-1,0,-1,0,NONTOR
59999510,15610,65,26079,72790,20001.383461,20005.841614,2804.845022,5719.841055,100.000817,11100.090651,1,25537,10001.585264,6911.938222,-1,0,-1,0,-1,0,-1,0,NONTOR
59999038,15627,196,25519,1034196,19999.679333,20525.158453,2725.836179,19577.230612,98.734916,10959.575719,7,24098,10129.839271,6744.047024,-1,0,-1,0,-1,0,-1,0,NONTOR
59999828,15657,156,25480,73975,19999.942667,20154.049059,2732.518685,5692.347914,99.633619,11059.331703,4,24283,10038.452066,6429.430255,-1,0,-1,0,-1,0,-1,0,NONTOR
59996961,15504,102,26808,73830,19999.224742,20099.484422,2766.685456,5570.538766,99.77172,11074.660932,87,25128,10024.554887,5044.062588,-1,0,-1,0,-1,0,-1,0,NONTOR
59985485,21,382,99141,487706,30234.619456,322669.745946,12500.489716,160011.401531,36.192089,7911.080489,21,99141,27643.080645,14254.68361,-1,0,-1,0,-1,0,-1,0,NONTOR
59998723,17,265,41322,25485,19120.091489,19132.245855,3680.360352,3805.142463,104.585559,12320.562223,0,20995,9563.073478,7371.078219,-1,0,-1,0,-1,0,-1,0,NONTOR
59993028,24,831,92878,487323,30207.969789,327377.725275,12507.698051,159754.53939,36.17087,7487.770079,15,92878,27659.302905,14119.190772,-1,0,-1,0,-1,0,-1,0,NONTOR
34121892,8,12316,95553,490703,30169.665782,326269.796117,13172.131711,165560.22136,36.223079,7913.863627,8,95553,27629.062348,14620.423529,-1,0,-1,0,-1,0,-1,0,NONTOR
39158,18980,-1,20178,-1,19579,0,847.113334,0,76.612697,12232.493999,18980,20178,19579,847.113334,-1,0,-1,0,-1,0,-1,0,NONTOR
11580958,63,0,6182347,6144207,772063.866667,609508.894737,1835179.19757,1650019.287167,3.108551,300.579624,0,6143444,330884.514286,1234030.755543,1322277,3859139.333333,6183166,2437423.790262,1122524,3778664.666667,6143444,2523108.793041,NONTOR
59983128,66,126,21165,27752,19646.285293,19659.823337,2261.15052,2642.503249,101.795292,13194.160198,13,20690,9825.246192,7561.048542,-1,0,-1,0,-1,0,-1,0,NONTOR
602660,101174,100576,101174,501549,101174,301062.5,0,283530.727371,8.296552,363.388976,63,501486,150665,238610.045377,-1,0,-1,0,-1,0,-1,0,NONTOR
59994062,33,7,133987,123853,17817.598456,40372.822896,8621.924855,25173.678075,80.908007,13530.75576,4,98473,12362.26293,8150.058374,-1,0,-1,0,-1,0,-1,0,NONTOR
59982255,57,9,23091,182754,18422.068489,46201.790895,4379.441328,31155.183447,75.922454,10972.111669,6,22122,13174.226883,7040.821566,-1,0,-1,0,-1,0,-1,0,NONTOR
59994039,39,669,92850,488840,30208.478852,327391.741758,12507.111518,159826.794879,36.17026,7487.643897,39,92850,27659.769018,14086.161869,-1,0,-1,0,-1,0,-1,0,NONTOR
59995710,47,34,35776,26981,19129.274235,19124.684311,3704.390473,3927.118218,104.574144,12299.146056,0,23286,9564.117647,7926.460321,-1,0,-1,0,-1,0,-1,0,NONTOR
59997534,33,1,7431842,7360642,37144.762848,37210.842955,310432.221191,312145.308548,53.802211,6898.500195,1,7360642,18592.356368,218598.922371,2803885,5634040.8,8116137,2364336.75448,2603651,5182770.2,7360642,2216125.672969,NONTOR
59999581,63,1,21249,29070,19717.053894,19659.734186,2031.657833,2675.089486,101.60071,13307.042928,0,20678,9844.065792,7656.66621,-1,0,-1,0,-1,0,-1,0,NONTOR
59998141,66,0,21465,31061,19684.946505,19723.254767,2028.07786,2490.293532,101.519812,12883.949188,0,19995,9851.911494,4086.04437,-1,0,-1,0,-1,0,-1,0,NONTOR
400609,400609,200451,400609,200451,400609,200451,0,0,9.984798,529.194302,171,200451,133536.333333,115497.999657,-1,0,-1,0,-1,0,-1,0,NONTOR
131720,131720,93,131720,93,131720,93,0,0,30.367446,2452.171272,62,131565,43906.666667,75914.345099,-1,0,-1,0,-1,0,-1,0,NONTOR
132770,132770,2051,132770,2051,132770,2051,0,0,30.127288,2432.778489,56,130663,44256.666667,74836.727854,-1,0,-1,0,-1,0,-1,0,NONTOR
132349,132349,547,132349,547,132349,547,0,0,30.223122,2440.517118,51,131751,44116.333333,75894.252779,-1,0,-1,0,-1,0,-1,0,NONTOR
132314,132314,951,132314,951,132314,951,0,0,30.231117,2735.916078,64,131299,44104.666667,75513.8101,-1,0,-1,0,-1,0,-1,0,NONTOR
131897,131897,240,131897,240,131897,240,0,0,30.326694,2448.880566,61,131596,43965.666667,75890.147581,-1,0,-1,0,-1,0,-1,0,NONTOR
131983,131983,553,131983,553,131983,553,0,0,30.306933,2447.284878,62,131368,43994.333333,75668.213206,-1,0,-1,0,-1,0,-1,0,NONTOR
4032643,2015849,-1,2016794,-1,2016321.5,0,668.21516,0,0.743929,43.147881,2015849,2016794,2016321.5,668.21516,2015849,2016321.5,2016794,668.21516,2015849,2016321.5,2016794,668.21516,NONTOR
58372318,4,29,10136792,10137492,181107.26087,176885.812121,773759.947861,765421.542198,11.203941,2462.177363,4,10136792,89390.992343,547622.261966,1722903,3644478,12926870,3382285.107469,1565797,2762972.6875,10136792,2163246.580448,NONTOR
59841586,4,27,6608680,6554962,122375.386503,115747.595745,528660.586976,507137.906854,16.844473,3864.302661,4,6554643,59425.606753,367349.625235,1151724,2719938.318182,8701103,1845984.897546,1022443,2090890.454545,6554643,1260437.203245,NONTOR
58484859,24,0,7557281,7557646,122244.75523,105378.124324,623735.498171,581874.557059,17.696888,3727.751143,0,7556653,56561.759188,428101.962155,3711296,11700000,32577323,11800000,1050117,4961039,7556653,3294851.351298,NONTOR
59509180,5,0,5755259,5706468,104769.288732,90165.225758,431789.217146,400216.645566,20.66908,4611.775864,0,5705943,48420.81367,296361.161441,1024426,2134037.148148,6906736,1549736.745835,1018903,1587479.555556,5705943,1092412.187061,NONTOR
58913877,71,0,31789367,31841680,1071161.4,1069983.563636,4350365.276057,4360884.404733,1.90108,316.597735,0,31789032,530755.648649,3094508.992885,1072006,4903959.416667,32153710,8666807.927971,1019351,4737137.333333,31789032,8603774.586324,NONTOR
