@relation <ISCXFlowMeter-generated-flows>-weka.filters.unsupervised.instance.Resample-S1-Z85.0-no-replacement

@attribute duration numeric
@attribute min_fiat numeric
@attribute min_biat numeric
@attribute max_fiat numeric
@attribute max_biat numeric
@attribute mean_fiat numeric
@attribute mean_biat numeric
@attribute std_fiat numeric
@attribute std_biat numeric
@attribute flowPktsPerSecond numeric
@attribute flowBytesPerSecond numeric
@attribute min_flowiat numeric
@attribute max_flowiat numeric
@attribute mean_flowiat numeric
@attribute std_flowiat numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute class1 {TOR,NONTOR}

@data
2589,46,35,1171,1678,573.75,604,576.049694,738.187194,3862.495172,744302.819621,30,998,287.666667,328.032201,-1,0,-1,0,-1,0,-1,0,NONTOR
453,417,-1,417,-1,417,0,0,0,6622.516556,333333.333333,36,417,226.5,269.405828,-1,0,-1,0,-1,0,-1,0,NONTOR
1807061,7,25,218966,219027,54.463998,108.599231,1373.954034,1939.887844,27569.074868,26200000,5,218953,36.273255,1121.014913,-1,0,-1,0,-1,0,-1,0,NONTOR
530,530,-1,530,-1,530,0,0,0,3773.584906,150943.396226,530,530,530,0,-1,0,-1,0,-1,0,-1,0,NONTOR
148908,8,27,142620,141026,3545.428571,7082.761905,21986.890569,30696.59677,436.511134,394216.563247,6,141026,2326.6875,17616.05832,-1,0,-1,0,-1,0,-1,0,NONTOR
368,368,-1,368,-1,368,0,0,0,5434.782609,217391.304348,368,368,368,0,-1,0,-1,0,-1,0,-1,0,NONTOR
1920,114,35,641,1048,403.25,435,228.767531,437.063306,5208.333333,1083854.166667,29,641,213.333333,182.916989,-1,0,-1,0,-1,0,-1,0,NONTOR
269,269,-1,269,-1,269,0,0,0,7434.944238,297397.769517,269,269,269,0,-1,0,-1,0,-1,0,-1,0,NONTOR
5140,30,38,2514,2706,1189,1235.75,1335.06317,1270.890993,1945.525292,418677.042802,25,1966,571.111111,780.838803,-1,0,-1,0,-1,0,-1,0,NONTOR
61,24,-1,24,-1,24,0,0,0,49180.327869,2475409.836066,24,37,30.5,9.137833,-1,0,-1,0,-1,0,-1,0,NONTOR
35306,12,40,1633,1081,62.488496,124.109541,141.484206,178.793659,24075.228007,23500000,9,1014,41.585395,105.304248,-1,0,-1,0,-1,0,-1,0,NONTOR
321,321,-1,321,-1,321,0,0,0,6230.529595,249221.183801,321,321,321,0,-1,0,-1,0,-1,0,-1,0,NONTOR
2694,44,36,1182,1695,597.5,629.5,602.329921,741.009222,3711.952487,825167.037862,30,1006,299.333333,333.731367,-1,0,-1,0,-1,0,-1,0,NONTOR
887,851,-1,851,-1,851,0,0,0,3382.187148,170236.7531,36,851,443.5,576.291159,-1,0,-1,0,-1,0,-1,0,NONTOR
9764,13,41,1945,1598,137.521127,265.916667,320.415327,395.231279,11163.457599,10400000,9,1316,90.407407,223.568239,-1,0,-1,0,-1,0,-1,0,NONTOR
347,347,-1,347,-1,347,0,0,0,5763.688761,230547.550432,347,347,347,0,-1,0,-1,0,-1,0,-1,0,NONTOR
2836,45,35,1367,1900,631.5,664,654.472816,843.63756,3526.093089,808533.145275,32,1187,315.111111,383.994774,-1,0,-1,0,-1,0,-1,0,NONTOR
997,959,-1,959,-1,959,0,0,0,3009.027081,151454.363089,38,959,498.5,651.244578,-1,0,-1,0,-1,0,-1,0,NONTOR
910,910,-1,910,-1,910,0,0,0,2197.802198,87912.087912,910,910,910,0,-1,0,-1,0,-1,0,-1,0,NONTOR
1913,33,23,830,1163,429.25,444.75,424.553,509.167867,5227.391532,1235232.618923,18,696,212.555556,230.665673,-1,0,-1,0,-1,0,-1,0,NONTOR
369,339,-1,339,-1,339,0,0,0,8130.081301,409214.092141,30,339,184.5,218.493707,-1,0,-1,0,-1,0,-1,0,NONTOR
22908,8,26,1967,1961,85.797753,169.567164,215.610133,282.687397,17592.107561,17400000,6,1789,56.985075,165.558278,-1,0,-1,0,-1,0,-1,0,NONTOR
144,144,-1,144,-1,144,0,0,0,13888.888889,555555.555556,144,144,144,0,-1,0,-1,0,-1,0,-1,0,NONTOR
2519,44,43,1137,1498,550.75,586,552.477375,644.347991,3969.829297,965859.468043,31,731,279.888889,280.81041,-1,0,-1,0,-1,0,-1,0,NONTOR
814,778,-1,778,-1,778,0,0,0,3685.503686,185503.685504,36,778,407,524.672279,-1,0,-1,0,-1,0,-1,0,NONTOR
53083,8,26,3186,3233,48.789522,97.233456,143.947105,198.55644,30781.982932,29600000,5,3186,32.50643,115.1586,-1,0,-1,0,-1,0,-1,0,NONTOR
221,221,-1,221,-1,221,0,0,0,9049.773756,361990.950226,221,221,221,0,-1,0,-1,0,-1,0,-1,0,NONTOR
2737,45,279,1195,1717,607,851.666667,611.23018,762.365289,3288.27183,363171.355499,30,1013,342.125,342.79604,-1,0,-1,0,-1,0,-1,0,NONTOR
8311,12,40,1175,1249,101.353659,197.95122,197.431211,275.415091,15040.308026,14100000,9,901,67.024194,146.928939,-1,0,-1,0,-1,0,-1,0,NONTOR
458,458,-1,458,-1,458,0,0,0,4366.812227,174672.489083,458,458,458,0,-1,0,-1,0,-1,0,-1,0,NONTOR
2507,23,319,943,1575,541.25,775.333333,382.993364,694.832234,3589.948145,396489.82848,23,943,313.375,291.692812,-1,0,-1,0,-1,0,-1,0,NONTOR
978,37,-1,905,-1,471,0,613.767871,0,4089.97955,195296.523517,36,905,326,501.42846,-1,0,-1,0,-1,0,-1,0,NONTOR
370,370,-1,370,-1,370,0,0,0,5405.405405,216216.216216,370,370,370,0,-1,0,-1,0,-1,0,-1,0,NONTOR
3250,20,231,1934,1430,750.75,1004.333333,909.755599,670.860517,2769.230769,305846.153846,16,1316,406.25,460.427829,-1,0,-1,0,-1,0,-1,0,NONTOR
2054,11,-1,1998,-1,1004.5,0,1405.020818,0,1947.419669,92989.289192,11,1998,684.666667,1137.50685,-1,0,-1,0,-1,0,-1,0,NONTOR
691922,7,25,14244,14282,37.748063,75.33486,184.850903,260.452323,39748.699998,37800000,5,14244,25.15897,150.972313,-1,0,-1,0,-1,0,-1,0,NONTOR
115,115,-1,115,-1,115,0,0,0,17391.304348,695652.173913,115,115,115,0,-1,0,-1,0,-1,0,-1,0,NONTOR
451,11,-1,409,-1,210,0,281.426722,0,8869.179601,423503.325942,11,409,150.333333,224.233881,-1,0,-1,0,-1,0,-1,0,NONTOR
26372,48,523,24953,24357,4395.333333,8624,10076.339438,13627.195474,417.109055,75913.848021,28,24357,2637.2,7634.381359,-1,0,-1,0,-1,0,-1,0,NONTOR
3386,30,326,1920,2104,758.75,983.666667,905.573437,975.123496,2658.003544,293561.724749,25,1454,423.25,471.892012,-1,0,-1,0,-1,0,-1,0,NONTOR
229,14,-1,173,-1,93.5,0,112.425531,0,17467.248908,834061.135371,14,173,76.333333,84.875399,-1,0,-1,0,-1,0,-1,0,NONTOR
36414,13,43,33759,33209,1916.526316,3622.6,7713.04192,10398.923039,851.320921,634755.86313,10,33209,1213.8,6044.592601,-1,0,-1,0,-1,0,-1,0,NONTOR
2647,47,290,1186,1696,581.75,823,584.034745,762.173537,3400.075557,375519.455988,30,1008,330.875,337.341682,-1,0,-1,0,-1,0,-1,0,NONTOR
1808,14,-1,1757,-1,885.5,0,1232.486714,0,2212.389381,105641.59292,14,1757,602.666667,999.747885,-1,0,-1,0,-1,0,-1,0,NONTOR
61018954,1004,1155,59957530,612953,3813684.625,63222.5,15000000,151470.82004,0.557204,65.078139,75,59957530,1849059.212121,10400000,61018954,61000000,61018954,0,59957530,60000000,59957530,0,NONTOR
237,237,-1,237,-1,237,0,0,0,8438.818565,337552.742616,237,237,237,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
23,23,-1,23,-1,23,0,0,0,86956.521739,3478260.869565,23,23,23,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
23,23,-1,23,-1,23,0,0,0,86956.521739,3478260.869565,23,23,23,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
43564220,375,612,5513464,5514544,250369.08046,251811.179191,695536.162339,699760.67722,8.011161,803.870699,108,5513464,125184.54023,505803.83941,1086204,2094785,5696032,1227974.466332,1000590,1747034.6,5513464,1231102.017241,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
79183,66,1,77468,39837,11311.857143,13067.666667,29172.718791,19833.812131,189.434601,18337.269363,1,39837,5655.928571,13988.037911,-1,0,-1,0,-1,0,-1,0,NONTOR
6657944,28,0,28991,29625,303.585974,46.884718,996.829495,411.486496,24620.813873,58800000,-41,28925,40.616289,364.319661,-1,0,-1,0,-1,0,-1,0,NONTOR
457,2,-1,429,-1,73.166667,0,174.321446,0,17505.47046,768052.516411,2,429,65.285714,160.493213,-1,0,-1,0,-1,0,-1,0,NONTOR
509102,31,1,23786,24132,315.624303,50.959427,1125.212773,491.187053,22779.325165,54800000,-70,23593,43.903242,425.241695,-1,0,-1,0,-1,0,-1,0,NONTOR
919,1,-1,829,-1,38.291667,0,168.635181,0,27203.482046,1121871.599565,1,829,38.291667,168.635181,-1,0,-1,0,-1,0,-1,0,NONTOR
438599,31,1,15057,15570,253.378972,40.560271,410.941835,197.492388,28559.116642,69100000,-23,14939,35.017884,164.325874,-1,0,-1,0,-1,0,-1,0,NONTOR
862,1,-1,737,-1,49.235294,0,177.995797,0,22041.763341,917633.410673,1,737,47.888889,172.775743,-1,0,-1,0,-1,0,-1,0,NONTOR
28560,97,1,1988,2895,248.347826,42.651446,210.535722,144.444427,27100.840336,64200000,-1,1549,36.94696,96.712556,-1,0,-1,0,-1,0,-1,0,NONTOR
1909986,34,1,29744,29692,318.70282,49.785398,1157.084959,478.435688,23217.447667,55600000,-28,29671,43.072028,429.647754,-1,0,-1,0,-1,0,-1,0,NONTOR
662,1,-1,650,-1,94.571429,0,244.921319,0,12084.592145,530211.480363,1,650,94.571429,244.921319,-1,0,-1,0,-1,0,-1,0,NONTOR
2011560,34,1,34436,35173,302.945783,46.936878,1034.910489,430.183818,24597.824574,59200000,-32,34364,40.654823,385.439533,-1,0,-1,0,-1,0,-1,0,NONTOR
78364,63,3,75122,37937,8707.111111,9641.5,24910.347649,17174.969665,242.458272,45722.52565,2,37937,4353.555556,12047.728845,-1,0,-1,0,-1,0,-1,0,NONTOR
681,3,-1,678,-1,340.5,0,477.29603,0,4405.286344,176211.453744,3,678,340.5,477.29603,-1,0,-1,0,-1,0,-1,0,NONTOR
77004,60,1,37643,37300,562.072993,59.654957,3207.706761,1047.819715,18440.600488,24200000,1,37300,54.266385,994.225682,-1,0,-1,0,-1,0,-1,0,NONTOR
154,154,-1,154,-1,154,0,0,0,12987.012987,519480.519481,154,154,154,0,-1,0,-1,0,-1,0,-1,0,NONTOR
2402333,74,0,38090,37765,323.067913,32.360757,474.191707,172.167717,33990.708199,45200000,0,37765,29.420165,156.777163,-1,0,-1,0,-1,0,-1,0,NONTOR
2,2,-1,2,-1,2,0,0,0,1000000,40000000,2,2,2,0,-1,0,-1,0,-1,0,-1,0,NONTOR
2,2,-1,2,-1,2,0,0,0,1000000,40000000,2,2,2,0,-1,0,-1,0,-1,0,-1,0,NONTOR
1063896,1063896,-1,1063896,-1,1063896,0,0,0,1.879883,75.19532,1063896,1063896,1063896,0,1063896,1063896,1063896,0,1063896,1063896,1063896,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
4779994,6,33,4549295,4628460,64594.513514,81011.169492,528569.822261,602275.595054,28.242713,18373.663231,6,4549295,35671.597015,392902.091047,4665845,4665845,4665845,0,4549295,4549295,4549295,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
8520906,2,2,4801515,4878736,199.450073,201.615911,23233.709885,23733.39105,9973.704674,44600000,0,4801515,100.264826,16472.640348,4914409,4914409,4914409,0,4801515,4801515,4801515,0,NONTOR
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,NONTOR
59999805,1,2,10494215,10705021,23734.100079,26583.689854,381052.258684,412254.098122,79.783593,107608.666395,-1,10494215,12536.524237,277163.347101,1567573,5428907.727273,10713792,3025519.583263,1359206,5069781.090909,10494215,2913887.782783,NONTOR
51847762,1,1,13716117,13716800,1505.714178,1952.340469,100496.560552,116494.756026,1120.993419,1741327.619888,-2,13716117,892.081246,77356.653818,2828206,6480962.375,14379002,3591030.524261,1822576,5547181.375,13716117,3805149.582703,NONTOR
8734264,2,3,4761244,4836778,207.41051,214.107864,23205.393495,23949.192367,9491.927425,46800000,0,4761244,105.353952,16538.141119,4870476,4870476,4870476,0,4761244,4761244,4761244,0,NONTOR
128151,2,1001,2159,45387,77.835566,18282.571429,253.677093,18903.138076,12883.239304,522329.127358,2,2134,77.667273,252.342913,-1,0,-1,0,-1,0,-1,0,NONTOR
8533,3,-1,5933,-1,101.02381,0,645.302908,0,10078.518692,406773.702098,3,5933,100.388235,641.477083,-1,0,-1,0,-1,0,-1,0,NONTOR
119456,2,461,1970,28101,72.215152,14910.375,216.915954,10409.270915,13896.330029,563847.776587,2,1970,72.004822,215.007483,-1,0,-1,0,-1,0,-1,0,NONTOR
21662,3,-1,20067,-1,257,0,2189.381128,0,3970.085865,160234.512049,3,20067,254.847059,2176.400595,-1,0,-1,0,-1,0,-1,0,NONTOR
20130,3,-1,17030,-1,257.5,0,1924.978362,0,3974.167909,160506.706408,3,17030,254.810127,1912.748376,-1,0,-1,0,-1,0,-1,0,NONTOR
31265,3,-1,28391,-1,421.824324,0,3299.801089,0,2430.8332,98224.852071,3,28391,416.866667,3277.71051,-1,0,-1,0,-1,0,-1,0,NONTOR
34176293,2,540,788149,8491096,573.787184,140642.440329,11805.725943,710462.873236,1743.255186,71434.517488,2,788149,573.64911,11793.275977,-1,0,-1,0,-1,0,-1,0,NONTOR
26995,3,-1,19937,-1,384.857143,0,2390.818566,0,2667.160585,107834.784219,3,19937,380.211268,2374.002644,-1,0,-1,0,-1,0,-1,0,NONTOR
33,33,-1,33,-1,33,0,0,0,60606.060606,5060606.060606,33,33,33,0,-1,0,-1,0,-1,0,-1,0,NONTOR
22711,22663,-1,22663,-1,22663,0,0,0,132.09458,6648.760513,48,22663,11355.5,15991.219825,-1,0,-1,0,-1,0,-1,0,NONTOR
59743689,2,4,941712,9200674,450.752886,81806.003012,10644.466876,609030.890451,2229.658098,94498.349441,2,941712,448.502624,10615.231049,-1,0,-1,0,-1,0,-1,0,NONTOR
24935241,2,21002,916165,6391743,1124.343951,2711589.125,18569.767327,2205067.053306,867.888143,36047.175161,2,916165,1152.275462,19028.251611,-1,0,-1,0,-1,0,-1,0,NONTOR
7692942,428,461,3043806,3039993,256431.4,293894.807692,660142.625023,713794.117792,7.539378,813.342932,105,2989930,134963.894737,485829.456901,1200024,2489935.666667,4189858,1536508.508591,1027813,1950025.333333,2989930,986338.884165,NONTOR
144588,3,-1,125894,-1,12044.75,0,36042.062275,0,96.826846,4087.476139,3,125894,11122.153846,34667.609083,-1,0,-1,0,-1,0,-1,0,NONTOR
59913751,2,13,1985825,9605154,877.831434,3807344.466667,16722.108773,3314863.596709,1139.454614,46751.304221,2,1985825,877.625696,16708.643002,20155839,20200000,20155839,0,1985825,1985825,1985825,0,NONTOR
1184741,2,-1,252417,-1,1506.708651,0,15669.572341,0,665.124276,26631.137101,2,252417,1505.388818,15659.64502,-1,0,-1,0,-1,0,-1,0,NONTOR
34977921,627,437,34140598,34136427,1943217.833333,1940383.333333,8035954.587728,8035352.036044,1.0864,124.421346,75,34090242,945349.216216,5600579.979705,34578100,34600000,34578100,0,34090242,34100000,34090242,0,NONTOR
2434,5,-1,938,-1,61.333333,0,210.137027,0,16844.700082,686524.239934,5,938,60.85,207.447992,-1,0,-1,0,-1,0,-1,0,NONTOR
9556507,2,5513,345697,4628813,596.568298,1194541.25,8609.19049,1686438.133222,1677.181841,67181.136371,2,345697,596.275473,8519.253463,-1,0,-1,0,-1,0,-1,0,NONTOR
984917,5,813,867021,821363,7003.421875,246191.25,76619.995697,386404.599935,136.052073,6117.266734,5,821363,7405.390977,71631.951806,-1,0,-1,0,-1,0,-1,0,NONTOR
2558,5,-1,1249,-1,147.941176,0,340.53652,0,7427.677873,309225.95778,5,1249,142.111111,331.293612,-1,0,-1,0,-1,0,-1,0,NONTOR
163537,7,689,66086,98786,1384.609524,40841.25,8913.23984,43665.543211,678.745483,31216.177379,7,66086,1486.7,8043.145023,-1,0,-1,0,-1,0,-1,0,NONTOR
3585,5,-1,1962,-1,208.294118,0,565.750747,0,5299.86053,220641.562064,5,1962,199.166667,550.223243,-1,0,-1,0,-1,0,-1,0,NONTOR
8282041,2,651,462553,2518508,601.452142,690156.166667,9716.996403,1006879.551117,1664.324048,66752.386278,2,462553,600.888123,9646.546623,-1,0,-1,0,-1,0,-1,0,NONTOR
5462,3,-1,3462,-1,66.876543,0,404.825453,0,15195.898938,613511.534237,3,3462,66.609756,402.326023,-1,0,-1,0,-1,0,-1,0,NONTOR
9269881,2,893,346485,3045621,595.63355,1029971.888889,9139.167323,1149639.551485,1677.69144,67571.633336,2,346485,596.095492,9115.407263,-1,0,-1,0,-1,0,-1,0,NONTOR
1532,5,-1,859,-1,106.642857,0,258.390613,0,10443.86423,437989.556136,5,859,102.133333,249.603218,-1,0,-1,0,-1,0,-1,0,NONTOR
2471,3,-1,1989,-1,76.21875,0,352.55521,0,13759.611493,562929.987859,3,1989,74.878788,347.088178,-1,0,-1,0,-1,0,-1,0,NONTOR
59999661,2,4,894531,11193043,1249.498344,817133.638889,17935.582386,1781249.400366,801.554529,37644.712693,2,894531,1247.601701,17908.486646,-1,0,-1,0,-1,0,-1,0,NONTOR
59977220,2,967,1285935,14832562,1025.86539,2942247.5,17633.556912,4377809.24112,975.153567,40669.274101,2,1285935,1025.497042,17617.711335,7172706,13300000,18714801,5796457.190956,1028951,1130244.333333,1285935,136855.750587,NONTOR
59985736,3983,2,7513492,1051014,2141154.62963,1219.667203,2430857.348384,17865.335635,819.044714,36605.052241,2,1051014,1220.959414,17864.808581,18266481,18300000,18266481,0,1051014,1051014,1051014,0,NONTOR
59816609,2,5992,1056535,14235526,959.06059,2804788.952381,15500.18737,3541028.725791,1043.071499,43384.706077,2,1056535,958.722416,15497.226374,6208996,26000000,45813874,28000000,1050145,1053340,1056535,4518.412221,NONTOR
8261173,2,6,741885,2085797,828.288087,181623,15562.457273,514103.713278,1154.315495,49633.750558,2,708054,866.405139,15736.983513,-1,0,-1,0,-1,0,-1,0,NONTOR
32436312,1280,5702,9259212,9291382,1409966.086957,1079651.833333,2977695.825298,2673944.812474,1.695631,158.772674,259,9245458,600672.444444,2036563.651298,1479448,6415393.8,9571334,4159840.311978,1390150,5954574,9245458,3909572.600604,NONTOR
30705,5,1286,24327,23960,1532.85,10174.333333,5390.452972,12104.357638,814.199642,54225.696141,5,23097,1279.375,4675.475436,-1,0,-1,0,-1,0,-1,0,NONTOR
59933864,6,2,7368248,1054528,1111023.772727,965.927411,1771051.149707,18113.837933,1036.041995,44658.525604,2,1054528,965.227385,18098.499139,11088073,13600000,16127141,3563159.15366,1039888,1047208,1054528,10352.043228,NONTOR
59952682,2,3,1044625,11003026,847.208111,1168355.489796,14499.172987,2385886.629152,1181.198199,50097.341767,0,1044625,846.609927,14476.186906,58295184,58300000,58295184,0,1044625,1044625,1044625,0,NONTOR
59978963,3,2,11341098,924708,685309.325301,995.088561,1988749.896668,17123.35706,1006.352844,43136.791145,2,924708,993.703723,17110.731346,-1,0,-1,0,-1,0,-1,0,NONTOR
43577447,2,5985,856185,12924631,766.50022,1861071,12562.261437,3017356.684071,1305.032853,53725.887154,2,856185,766.277708,12560.00134,-1,0,-1,0,-1,0,-1,0,NONTOR
1867528,1123,2159,623164,677156,201549.222222,181792.2,265512.029695,256496.583008,11.244811,1033.451707,267,623164,93376.4,188965.774747,-1,0,-1,0,-1,0,-1,0,NONTOR
14820,5,-1,11748,-1,388.763158,0,1908.917522,0,2699.055331,110053.981107,5,11748,380,1884.427548,-1,0,-1,0,-1,0,-1,0,NONTOR
59965171,2,4,706166,7395080,878.77795,421961.212389,12315.080826,1305086.582368,1139.861671,55727.982498,0,706166,877.31227,12277.564424,-1,0,-1,0,-1,0,-1,0,NONTOR
19717080,2,6,497990,3693986,647.61997,433351.7,9828.152039,915387.379011,1546.222869,65422.719794,2,497990,646.758512,9821.47139,-1,0,-1,0,-1,0,-1,0,NONTOR
466261,3,-1,464116,-1,25900.833333,0,109364.994649,0,42.89443,1782.263582,3,464116,24540.052632,106449.055258,-1,0,-1,0,-1,0,-1,0,NONTOR
59956811,6,2,10943085,642276,826576.463768,1010.020063,2111935.940387,16726.750829,991.263528,43103.893568,2,642276,1008.830445,16716.187745,-1,0,-1,0,-1,0,-1,0,NONTOR
25914385,2,4,566307,3645478,511.157881,217766.529412,8150.70164,558112.785067,1954.860206,85374.242916,2,566307,511.555628,8137.48935,-1,0,-1,0,-1,0,-1,0,NONTOR
6988,3,-1,4866,-1,161.488372,0,758.508809,0,6439.610761,262020.606754,3,4866,158.818182,749.846272,-1,0,-1,0,-1,0,-1,0,NONTOR
12717360,2,1114,402364,2154283,341.899828,163041.346154,6350.156187,383312.966632,2931.111489,117712.245309,2,352147,341.17666,6267.863389,-1,0,-1,0,-1,0,-1,0,NONTOR
2926805,2,515,272259,2003644,562.553441,487770.5,8115.145214,816420.970004,1780.098093,71809.703755,2,272259,561.87464,8107.356882,-1,0,-1,0,-1,0,-1,0,NONTOR
2978331,2,1773,332877,1237677,517.608726,96070.483871,7616.541038,263605.129878,1942.69878,78790.100899,2,332877,514.836819,7575.195908,-1,0,-1,0,-1,0,-1,0,NONTOR
